Gyroscope units in bits, since it’s ±250deg/s with a 16bit ADC the units are 65556/500 giving ~131bit per deg/s, i.e. 1deg/s=131bit
Sampling frequency = 200 hz
x_axis y-axis  z-axis
10	86	-3
7	82	-13
2	85	-2
7	71	1
-1	96	-4
4	71	-7
6	68	-5
6	83	-10
10	83	-5
-4	96	3
-4	89	-2
9	69	-2
-3	86	-10
21	72	-12
11	98	-23
12	86	1
-9	84	-10
-12	73	-27
15	79	-7
-13	80	-27
11	72	-12
17	85	-35
10	93	-9
15	81	-12
3	87	6
7	81	-3
-3	75	-9
-1	84	6
-4	75	-15
-4	80	2
22	64	-16
-7	101	-6
-1	53	-19
-3	63	-9
-5	72	-9
9	78	3
13	69	13
6	76	-9
2	70	-11
9	76	-20
1	71	-4
1	65	-23
15	91	0
17	71	-7
-8	83	-21
-2	77	-3
-4	88	-10
0	68	-4
8	74	-37
8	90	6
0	83	2
-5	94	-30
11	98	-8
0	70	2
4	78	-8
-2	87	-5
-17	69	-14
6	84	-2
12	85	-5
-5	46	-1
-1	88	-19
2	76	-6
-6	68	-8
-7	74	-20
20	96	0
2	68	-23
12	71	-20
12	86	-10
8	75	-8
-1	79	-14
-20	70	-26
-7	74	12
6	55	3
-10	78	3
11	86	-16
-1	92	-2
19	63	-4
12	91	-20
-1	86	-19
10	70	-18
-19	83	18
7	79	-2
-5	83	-9
2	95	-5
-12	73	-21
-17	93	5
4	81	-13
6	86	-12
7	74	-13
-5	89	-9
11	100	2
11	85	-9
-16	82	-10
9	83	-14
4	93	-2
3	75	-15
6	66	4
14	70	-10
-8	75	-5
13	68	-5
5	69	-5
13	70	0
-4	81	-5
2	74	3
6	67	6
-2	89	-18
-2	61	-2
15	79	2
7	77	-5
0	95	-14
-5	79	-1
-1	65	2
-4	78	-18
3	73	-8
9	82	-6
-5	88	-12
-1	77	10
-14	83	-9
-5	81	4
-4	82	-1
-6	86	-15
-2	65	-2
9	68	-4
16	68	-8
14	82	-2
7	58	-6
16	70	-13
10	77	-26
16	95	8
21	98	-7
-9	87	12
2	66	-33
15	85	-15
5	82	-12
18	50	-14
0	96	-9
5	72	-20
13	81	-10
10	94	-22
3	74	-15
17	83	8
-8	85	-3
2	75	-9
3	89	-9
14	77	-32
9	89	11
21	74	-5
4	92	-15
13	66	1
3	83	-7
1	74	-20
11	63	-6
21	55	-15
12	89	-1
-2	95	-15
5	71	-7
-1	81	-17
0	83	-13
-8	77	-6
8	75	-12
16	67	2
1	85	-4
-14	82	-15
0	72	-13
0	57	-10
12	100	-15
11	88	-14
-5	103	-13
-6	95	-5
25	69	-3
3	55	-9
7	93	11
8	88	-20
10	88	-9
5	75	-6
-11	80	-16
6	75	1
17	96	7
7	102	-9
-10	68	-23
7	84	-2
6	89	-6
-8	86	17
-15	70	-17
3	95	-6
18	81	1
-13	72	10
2	108	-7
8	95	-33
-10	79	-19
21	80	5
10	71	-15
18	71	5
2	77	-16
-4	87	-6
17	70	-13
5	70	-13
8	73	-8
1	100	-10
-8	68	-7
-8	99	-6
-9	65	-10
21	74	-14
1	99	-17
-14	87	-26
9	78	-18
7	86	-2
10	69	-4
4	83	3
20	88	-6
10	70	-7
10	102	2
18	79	-7
-5	89	-3
-9	63	-13
5	71	-7
-1	67	1
19	74	-26
0	81	-12
-6	87	-11
8	77	-12
25	72	-8
2	76	-22
-8	96	-1
8	72	-9
9	65	-4
0	86	-2
1	79	13
-9	85	-4
2	86	5
15	84	9
7	102	-3
1	85	-19
-19	72	-12
5	81	-10
2	60	-13
15	88	-19
6	61	7
21	73	-8
-3	65	-4
14	84	-10
7	84	-1
4	81	-14
2	65	-4
3	94	-15
4	93	-7
4	85	-12
5	89	-10
-5	73	-32
13	73	-6
9	89	5
-1	69	-8
-6	78	4
7	79	-1
10	85	-3
-1	73	-29
15	73	-6
-6	80	14
3	80	1
8	81	-28
19	61	7
3	87	-19
10	68	-4
4	70	-7
5	83	-6
-8	78	-7
15	79	6
-12	43	2
-11	93	-5
9	92	-23
10	79	12
-6	89	-12
-2	80	-10
4	76	-8
-1	80	5
-13	67	-8
6	102	-3
8	91	-1
-21	92	7
11	66	-32
2	97	-22
-1	79	-4
2	90	-3
-2	84	5
11	78	0
1	71	-3
13	81	7
-11	75	-9
22	76	12
-21	81	-23
0	83	9
4	67	-8
13	103	-12
0	42	-9
24	65	-7
23	90	11
5	54	-19
-1	84	-6
-6	60	-9
8	89	6
0	83	-3
5	66	-13
13	69	-15
12	87	-1
-10	77	-8
9	83	-5
18	79	-5
5	83	-8
18	69	-4
-1	85	-25
4	73	-2
20	86	-31
-1	63	4
-4	79	9
4	74	-10
3	86	1
13	80	-8
11	83	11
-3	71	-13
11	67	-1
2	92	-15
18	65	-13
-10	74	9
4	80	-11
-3	93	-10
3	78	-8
1	81	-12
2	70	-19
16	69	-9
-7	91	-13
-3	79	-8
11	81	-19
-7	58	-4
-2	80	-1
0	84	2
10	85	8
-11	65	-22
7	77	-4
6	58	-14
-3	88	-19
0	59	-2
2	81	-22
2	69	-13
20	73	-4
-13	100	-9
7	83	-12
3	70	-2
-3	85	-26
16	82	-12
-19	95	8
-2	79	-4
9	75	6
-5	74	-13
7	63	-12
9	74	-15
8	76	4
17	63	-34
-1	89	7
5	63	-9
-13	79	15
-4	65	-25
20	86	-11
5	83	-7
16	64	-20
3	77	-11
11	80	-13
-20	66	-10
-6	96	-18
13	70	5
3	68	-19
7	83	-23
3	79	-1
17	80	5
-15	69	-13
6	82	-8
3	68	-20
3	91	2
-2	81	-4
16	64	-21
11	83	9
9	66	0
0	99	5
18	82	12
-10	107	-3
4	65	-20
-11	95	-11
17	65	13
19	84	2
13	79	-27
0	86	2
14	102	-20
-6	83	7
4	88	-16
20	72	8
-4	82	-28
-4	77	-4
5	69	-11
-15	66	-4
6	69	-28
-10	77	21
18	84	10
-1	92	-11
0	66	-17
-6	79	-5
1	67	-9
0	79	-5
-2	84	-14
4	80	-24
11	73	-4
4	90	-13
-16	90	-15
1	79	-12
12	78	-3
8	71	-2
-3	83	-11
9	77	-14
-1	65	-8
-3	100	0
21	70	-5
3	86	-14
12	84	-2
2	94	1
9	85	-22
5	82	-16
3	65	-33
3	79	0
-3	78	-26
3	99	-9
0	89	-11
5	75	-11
-10	78	3
4	78	-9
5	57	-6
-4	73	-11
-14	79	-26
23	99	-4
6	63	-12
2	77	-13
4	93	-13
17	70	7
8	78	-4
6	76	7
-4	104	1
3	84	-6
-8	92	2
7	77	9
0	66	-30
-2	69	-12
14	86	5
-3	58	-14
1	97	-18
4	76	4
1	72	-16
-5	81	-14
9	84	-16
-5	79	-5
15	53	-4
2	90	-5
5	98	-22
5	69	8
24	88	-22
4	86	-15
-2	57	-12
20	78	-16
-4	68	-21
-1	104	-3
-7	91	-24
1	74	-8
9	84	-5
21	67	-18
13	94	1
19	73	-25
2	85	-26
4	93	11
15	88	-10
9	77	-10
-2	80	-15
1	75	-6
2	66	2
-10	59	-8
13	64	-1
-3	87	1
15	67	-6
11	107	-4
13	63	-16
-1	87	2
-15	74	-14
-14	78	-4
-6	85	-13
-9	85	-13
10	84	-16
16	92	-8
5	73	4
-4	89	-11
4	64	-20
4	85	-10
11	65	-7
6	96	-3
-2	74	-14
-9	75	-3
15	74	-18
9	90	-3
-6	71	-3
12	79	1
-3	89	10
7	62	-1
8	70	-25
7	78	3
14	73	-2
2	68	7
-3	83	4
11	80	-16
-19	82	-12
2	69	-8
-7	92	-9
12	93	-41
-1	73	2
-2	79	-10
10	69	-4
-4	91	-5
-3	80	-19
-18	74	-5
-8	95	-3
-2	81	-18
-4	91	-11
13	76	-8
5	87	-6
-1	62	5
3	84	-13
1	95	-11
1	77	-4
15	95	-3
1	78	-11
4	92	-26
4	75	-16
20	94	-14
-1	73	-2
17	78	-9
-12	63	-11
2	71	-12
-8	78	-6
9	80	-11
-5	86	-15
4	85	20
1	91	-38
25	63	-5
6	78	-3
-12	74	-12
12	73	-10
-11	71	9
17	94	-10
-11	87	-19
-10	62	1
6	109	-11
-1	90	-10
16	75	-12
-8	85	6
10	86	-3
3	72	-24
20	79	-15
-17	82	-24
5	62	-9
-3	83	-11
-5	91	-19
11	70	-19
7	67	-15
3	80	2
25	69	-7
19	85	-3
-3	85	-16
14	81	-5
10	98	-12
9	70	3
22	75	1
4	90	-9
-4	89	5
0	79	-24
-4	75	-1
12	77	18
-2	85	-23
-2	98	-8
8	71	-6
-8	72	-17
12	95	-21
-22	91	6
7	73	-7
7	81	-10
-9	68	-12
10	85	4
-4	73	-9
-10	63	-22
-1	85	3
20	79	-9
8	78	1
8	69	1
-6	77	-13
17	91	-9
2	66	-8
0	87	-14
-8	73	14
16	85	-17
-1	83	-16
4	101	1
5	58	-10
10	90	-6
-7	76	-7
2	72	12
13	100	-2
-9	67	2
-11	69	-12
10	53	-3
-4	90	-2
11	67	1
-6	80	-16
-5	69	-1
2	81	-5
8	99	-3
-6	83	9
-2	71	-15
-6	88	-9
12	81	-6
-6	68	-4
13	82	-18
25	64	-5
-13	77	-10
9	72	-12
2	89	-12
0	112	8
20	85	-3
11	86	-13
-5	79	-25
5	80	3
7	66	-12
-9	73	-8
-7	91	-29
29	86	8
3	74	-22
0	98	-14
-8	71	-16
19	66	-16
-1	74	1
9	81	-7
8	95	-19
-7	82	-14
-9	86	5
17	85	-10
-5	91	-5
9	87	-15
10	62	9
-10	90	2
13	86	-4
29	79	4
10	87	-6
8	78	7
15	81	-16
4	71	-9
11	90	-13
-1	72	-3
-6	76	8
-10	54	-7
-4	88	-5
0	55	-4
11	96	-7
-2	66	-20
-8	72	-14
17	103	-7
-20	73	-13
-13	101	-4
4	91	-10
3	102	-6
-11	54	-5
20	92	-21
12	69	-22
-13	82	-12
6	79	-7
-6	84	1
-5	69	2
-1	54	10
4	73	-25
2	91	-10
-8	101	18
-2	59	-2
0	80	-24
-4	79	-18
24	74	-8
5	86	0
12	93	13
-6	56	-1
5	84	-41
-12	50	5
13	90	-27
8	64	-18
0	92	-5
14	79	1
6	77	-17
-1	94	-19
7	83	-25
10	65	-4
3	96	11
0	65	-29
5	94	-16
3	78	-17
19	89	-6
5	82	-4
-1	79	9
-11	86	-5
30	71	-15
8	106	-16
5	70	-1
3	73	-11
15	86	-3
13	76	-3
-6	70	-5
0	94	-4
9	65	-11
4	79	-13
0	60	-32
-5	68	-2
-7	72	16
10	94	2
-8	86	6
5	93	-5
2	83	-19
9	66	-14
-1	83	5
4	90	-1
1	75	-4
3	75	-14
-3	73	2
3	79	-14
3	69	-25
-9	90	-8
-1	72	1
-1	81	-14
-7	76	-3
-4	93	-8
-7	72	-2
17	86	-6
8	72	14
8	76	-13
6	75	-6
0	84	-9
18	72	-6
-3	86	-15
7	64	-12
-10	93	-11
-6	65	-13
8	79	-21
-7	78	-6
-4	70	-5
4	104	6
13	57	-24
10	116	-8
-14	74	-16
14	65	8
2	72	-5
-11	80	-19
9	82	-6
4	77	-3
9	77	-29
-6	77	3
11	80	-5
5	77	-6
0	59	6
13	64	-19
11	78	-6
1	82	-16
3	77	4
4	64	-11
14	68	-9
-14	93	-15
12	83	-7
11	77	-15
-11	99	18
1	64	-4
5	72	-11
1	97	-3
6	80	0
-12	92	6
9	87	-18
8	74	11
-5	81	-24
6	78	-6
4	66	-15
-7	76	5
5	84	-20
6	71	-11
9	84	-11
-12	82	-15
-1	78	-1
-9	87	-30
-9	82	2
10	84	0
13	101	-4
-12	84	-7
6	76	-15
-10	79	-20
-2	99	-21
1	82	-32
-1	71	-11
0	73	-4
-12	87	-17
-8	77	9
5	72	-18
18	97	-2
6	88	-15
2	96	-7
1	55	-9
11	92	-10
-4	75	-13
-6	72	-9
12	69	10
-3	79	-4
-10	76	-4
4	83	-18
14	75	-4
1	75	-20
19	81	-12
-5	94	-17
12	88	-15
-9	62	3
-13	89	-21
3	87	-8
-6	73	-31
27	85	-9
9	91	-13
1	90	5
-1	91	-12
4	66	-5
-2	74	-20
10	75	-11
-14	80	2
11	73	-28
-15	80	2
-6	98	-21
5	72	-13
10	72	-9
12	77	1
6	73	11
19	100	-6
-4	96	-9
6	67	-2
-14	87	-11
-7	80	-12
0	79	-18
1	73	-17
-4	93	-14
-3	78	-9
19	73	-12
13	85	-7
8	83	-21
0	103	-14
12	69	0
-2	65	1
6	80	12
2	79	-14
35	73	-1
-3	74	-17
0	80	6
7	86	-18
-2	54	3
13	98	3
0	63	-23
13	70	-13
12	85	-7
-11	94	10
1	71	-25
2	92	-8
6	69	3
18	82	-35
-7	84	-8
10	69	-22
12	84	-12
22	80	-10
-6	81	2
-5	73	-15
4	70	-5
-4	70	-19
10	83	-29
-4	65	-23
4	99	-13
1	81	1
4	104	15
0	58	-4
-2	62	-17
11	97	-5
4	89	-4
10	68	-13
12	97	-24
-6	92	-21
-10	73	-21
-1	84	9
-1	98	-14
-7	55	-15
-2	72	3
-15	75	-22
3	91	-10
-13	70	-6
-4	74	-21
11	75	-20
1	90	-5
-10	71	-10
0	103	-17
-6	62	-13
-1	90	14
-3	83	-12
16	63	-12
0	83	-6
-4	73	1
-10	81	11
2	89	-14
-1	83	8
-5	87	-9
23	100	-12
-19	83	-25
-5	78	-12
0	77	-5
-2	99	-7
-3	74	-25
-23	75	11
5	83	0
-5	91	-11
-12	82	-11
2	73	1
21	74	-3
-9	83	-17
3	78	-4
-4	85	8
22	72	-4
2	90	-10
-7	71	2
18	68	-24
-5	99	10
-7	80	-8
5	83	-22
11	86	2
6	55	15
-5	79	-7
13	61	-7
-9	94	9
9	74	-11
1	75	10
0	91	-17
5	89	-20
18	57	-9
-5	84	-9
-8	53	-11
-3	96	-23
12	86	-11
-5	82	-1
14	87	4
7	75	-9
-3	78	-10
3	69	3
17	84	6
3	81	13
12	74	-10
2	100	-3
15	75	-16
5	67	2
-4	93	8
-7	80	14
5	55	-22
-5	101	-3
18	83	-9
5	73	-11
-3	59	1
8	81	-11
-13	72	7
-9	83	-12
15	82	-7
3	102	-20
9	81	-24
14	94	-9
10	79	-19
3	92	-13
11	72	-6
1	67	6
3	80	-25
-6	81	-12
-8	93	-5
-10	68	-10
-6	98	0
0	84	-21
0	69	-3
8	95	-13
4	69	0
4	77	-19
-7	90	-14
1	71	-21
2	74	-18
1	64	2
20	78	-2
-12	95	-5
12	79	-13
-13	77	-14
14	69	-18
-1	99	-10
-4	80	-7
-8	95	-6
12	93	-8
3	66	-12
8	80	-6
-2	84	-7
7	75	4
5	78	-11
19	75	-7
-14	64	-8
-2	69	-18
6	65	-16
-10	81	-5
-5	72	-8
-8	70	-18
4	84	-12
8	94	-4
-16	71	-7
5	83	-14
21	80	-5
-14	81	-8
-1	66	1
-7	63	-12
-2	62	-16
4	74	-8
15	76	-10
18	58	-1
22	90	-11
-1	90	-4
11	95	-16
-10	71	4
9	71	-19
7	93	1
9	65	2
-15	95	-17
10	80	-14
-9	76	-12
19	58	4
-7	69	-16
13	73	-10
-9	84	8
4	76	-7
6	72	-8
-4	66	5
-4	62	-35
10	84	-8
6	78	4
-2	78	-3
6	87	-3
4	99	-23
3	85	-10
7	85	1
15	79	-12
18	66	-7
18	93	-24
14	82	-19
-3	72	8
5	84	-25
16	81	4