2L⸮"]⸮⸮
Send any character to begin DMP programming and demo: 
Initializing I2C devices...
Testing device connections...
MPU6050 connection successful
Initializing DMP...
Enabling DMP...
Enabling interrupt detection (Arduino external interrupt 0)...
DMP ready! Waiting for first interrupt...
ypr	72.78		40.90		-5.62
ypr	137.38		41.51		-5.02
ypr	92.27		41.96		-4.36
ypr	50.35		42.53		-3.64
ypr	-105.36		42.87		-3.08
ypr	2.89		43.28		-2.58
ypr	155.05		43.58		-2.15
ypr	42.82		43.83		-1.59
ypr	111.30		43.95		-1.13
ypr	16.55		44.12		-0.77
ypr	171.37		44.32		-0.31
ypr	-693.56		44.50		-0.71
ypr	-1024.85		42.18		-19.29
ypr	944.80		42.17		-19.31
ypr	-1399.69		-37.31		-45.83
ypr	1438.16		-72.02		-17.76
ypr	198.91		-6.11		-55.84
ypr	31.34		-46.01		-39.66
ypr	2048.58		27.02		60.33
ypr	-3008.07		0.01		0.01
ypr	997.78		0.01		0.01
ypr	-999.39		18.04		67.24
ypr	2494.06		-0.00		51.66
ypr	856.49		-0.00		51.69
ypr	-1943.52		-19.47		65.52
ypr	305.93		71.89		16.66
ypr	98.35		-20.22		-30.90
ypr	44.23		40.81		12.90
ypr	43.88		-54.81		34.26
ypr	44.59		-13.09		16.75
ypr	45.00		3.22		21.43
ypr	44.95		-16.78		-5.89
ypr	44.64		-57.86		30.05
ypr	1629.87		-49.53		-39.64
ypr	-2251.32		-79.61		7.12
ypr	707.80		43.75		-10.91
ypr	-818.27		38.31		-47.03
ypr	-419.75		-58.31		12.91
ypr	57.15		-48.64		-24.19
ypr	2363.46		33.95		-20.76
ypr	-1235.63		77.29		-8.77
ypr	-588.13		-40.39		-32.23
ypr	-680.98		-38.27		-31.87
ypr	2717.77		-40.54		-30.76
ypr	-2399.48		-43.21		-25.68
ypr	-835.28		-44.92		-25.04
ypr	413.63		-46.24		-26.12
ypr	3441.73		-45.34		-27.36
ypr	161.59		-36.84		-32.09
ypr	-707.83		-37.71		-38.79
ypr	-1135.71		-45.33		-39.02
ypr	-129.93		-27.14		-33.75
ypr	-485.34		-81.86		6.08
ypr	-177.93		51.33		-29.62
ypr	-8.78		15.30		72.08
ypr	855.99		20.04		69.96
ypr	-939.96		48.58		-40.74
ypr	1363.01		32.97		52.67
ypr	-1417.27		39.70		-50.27
ypr	1210.23		33.65		-54.78
ypr	-947.27		-16.13		-60.88
ypr	739.41		44.56		-6.27
ypr	606.29		26.42		-7.50
ypr	1550.39		-4.87		84.08
ypr	145.33		-34.25		-34.07
ypr	28.05		16.29		-30.46
ypr	-529.69		35.60		-0.02
ypr	586.61		-8.37		-6.12
ypr	81.05		57.03		32.62
ypr	-532.02		-54.90		-34.66
ypr	585.61		30.65		13.32
ypr	81.03		-18.16		-43.81
ypr	39.89		-44.72		-42.17
ypr	-527.85		52.60		34.20
ypr	586.57		35.28		9.01
ypr	-1279.20		-72.69		-14.67
ypr	-1339.80		-0.00		51.68
ypr	2029.19		-0.00		51.63
ypr	-1240.48		-0.00		51.63
ypr	1895.22		-0.00		51.63
ypr	-488.14		-0.00		51.62
ypr	-854.34		-0.00		51.69
ypr	-841.35		-0.00		51.71
ypr	1966.79		-0.00		51.69
ypr	-1225.06		-0.00		51.65
ypr	1612.86		-0.00		51.70
ypr	-478.16		-0.00		51.66
ypr	-1279.06		-0.00		51.66
ypr	-851.40		-0.00		51.65
ypr	3215.70		-0.00		51.62
ypr	-1969.05		2.49		87.35
ypr	471.30		-24.60		65.38
ypr	-927.34		74.72		15.23
ypr	-26.03		75.59		14.11
ypr	39.63		53.80		35.22
ypr	30.26		-39.45		-34.94
ypr	27.27		16.38		72.61
ypr	27.82		-41.27		-24.17
ypr	31.22		19.64		-22.61
ypr	25.95		-0.40		-43.62
ypr	30.46		-39.50		-2.73
ypr	30.68		-20.28		59.02
ypr	28.94		65.69		24.30
ypr	31.06		-46.11		-40.99
ypr	29.39		-45.98		-35.24
ypr	29.45		29.91		-57.01
ypr	30.88		-80.25		-3.11
ypr	30.39		8.40		70.69
ypr	30.62		-88.19		-1.79
ypr	30.53		65.83		24.17
ypr	30.05		-44.15		45.67
ypr	32.81		26.78		-62.92
ypr	30.91		25.00		-29.35
ypr	29.46		43.31		-43.72
ypr	1244.70		-53.71		34.70
ypr	94.65		-1.12		12.34
ypr	-1070.51		-41.76		44.43
ypr	-38.05		12.42		-64.50
ypr	281.33		-0.25		-65.83
ypr	59.23		-36.62		11.61
ypr	943.09		-27.27		-10.15
ypr	870.98		-15.56		-49.62
ypr	343.26		-22.79		-39.52
ypr	-2001.30		-15.31		74.67
ypr	1368.64		-10.80		47.14
ypr	-92.72		-21.50		53.69
ypr	-645.94		-32.12		26.41
ypr	1227.80		-2.07		81.74
ypr	-648.82		-53.59		-34.37
ypr	4.11		-10.43		8.67
ypr	50.62		74.37		-11.51
ypr	46.22		-9.31		23.07
ypr	646.61		30.37		-20.63
ypr	69.21		-43.95		9.22
ypr	40.33		32.02		-46.63
ypr	44.51		23.08		-33.28
ypr	-546.58		-30.74		-1.29
ypr	19.88		-39.59		43.86
ypr	-7.59		0.00		90.00
ypr	23.42		-79.23		-7.13
ypr	26.99		0.11		89.40
ypr	129.59		59.94		-28.73
ypr	-174.44		0.03		23.61
ypr	35.18		0.03		23.68
ypr	46.74		0.03		23.75
ypr	45.24		0.03		23.82
ypr	44.99		0.03		23.90
ypr	257.27		-6.20		81.64
ypr	702.10		-72.69		-17.16
ypr	-750.81		20.14		-69.84
ypr	1436.63		-7.25		-66.87
ypr	-670.02		-63.81		22.80
ypr	2.88		-51.95		36.55
ypr	49.87		60.12		-1.86
ypr	45.37		73.43		16.15
ypr	279.93		-16.45		73.39
ypr	-297.99		31.32		-57.08
ypr	263.77		-7.96		41.74
ypr	-178.13		-51.00		-37.18
ypr	-318.16		21.53		-55.45
ypr	-126.98		-31.94		15.51
ypr	1551.90		-56.62		10.67
ypr	-1591.62		-28.73		44.06
ypr	-65.76		-84.75		-5.22
ypr	899.76		33.49		-15.27
ypr	-438.47		0.58		72.44
ypr	1064.70		-42.49		-24.96
ypr	-969.58		-41.74		-29.81
ypr	314.01		0.08		-0.16
ypr	696.04		9.90		76.95
ypr	63.36		-36.68		23.80
ypr	-355.85		42.45		-44.44
ypr	428.89		-5.48		-19.74
ypr	59.94		-47.01		28.20
ypr	42.42		-50.72		32.64
ypr	-351.87		40.23		-2.10
ypr	429.39		73.38		-0.17
ypr	59.77		-73.17		16.13
ypr	-354.43		-59.81		-30.16
ypr	-514.03		41.72		-29.84
FIFO overflow!
ypr	39.28		-47.83		-21.98
ypr	48.53		-47.83		-21.98
ypr	45.23		-47.83		-21.98
ypr	44.98		-47.83		-21.98
ypr	44.85		-47.83		-21.98
ypr	45.15		-47.83		-21.98
ypr	44.78		-47.83		-21.98
ypr	45.07		-47.83		-21.98
ypr	44.85		-47.83		-21.98
ypr	45.07		-47.83		-21.98
ypr	45.23		-47.83		-21.98
ypr	45.08		-47.83		-21.98
ypr	45.45		-47.83		-21.98
ypr	44.86		-47.83		-21.98
ypr	44.99		-47.83		-21.98
ypr	44.78		-47.82		-21.98
ypr	44.85		-47.83		-21.98
ypr	45.22		-47.83		-21.98
ypr	44.93		-47.83		-21.98
ypr	44.96		-47.82		-21.98
ypr	44.97		-47.83		-21.98
ypr	27.45		-47.83		-21.98
ypr	53.08		-56.12		-23.72
ypr	45.38		60.44		2.77
ypr	-512.68		-41.46		45.86
ypr	736.59		-23.14		-54.85
ypr	312.78		21.96		19.20
ypr	517.63		72.66		13.43
ypr	42.73		-76.38		-7.38
ypr	25.02		-32.93		-49.47
ypr	29.42		-25.33		30.62
ypr	29.40		47.21		40.50
ypr	31.52		18.64		-70.64
ypr	31.24		-19.46		67.42
ypr	30.88		6.93		78.55
ypr	30.32		-15.05		-73.11
ypr	31.40		-45.09		32.95
ypr	31.85		15.28		71.02
ypr	32.39		-51.46		-1.18
ypr	-533.83		56.16		24.91
ypr	23.37		-7.94		77.71
ypr	47.93		-44.09		-24.36
ypr	-755.78		-39.13		-27.73
ypr	1253.21		-45.33		-23.65
ypr	-55.98		-44.03		-27.43
ypr	705.36		-47.13		-26.12
ypr	-983.53		-2.79		3.82
ypr	-48.95		-2.97		4.14
ypr	76.30		-3.59		5.12
ypr	104.10		-4.23		5.81
ypr	7.23		-5.44		7.07
ypr	-16.89		-6.88		9.06
ypr	26.60		-9.35		12.89
ypr	216.70		-14.64		19.75
ypr	520.96		-69.49		-7.71
ypr	-408.36		-19.57		-29.72
ypr	295.64		-0.00		51.62
ypr	-643.58		-0.00		51.65
ypr	1177.31		-0.00		51.67
ypr	-1115.07		-0.00		51.68
ypr	324.20		-12.09		23.41
ypr	58.27		-76.05		-0.92
ypr	203.65		0.00		90.00
ypr	897.83		44.75		-14.61
ypr	-776.85		14.38		-64.00
ypr	20.14		47.09		-35.91
ypr	-260.21		52.58		0.72
ypr	-603.07		60.43		-5.47
ypr	186.29		42.26		-18.71
ypr	1255.72		58.97		-6.93
ypr	-464.52		58.94		7.49
ypr	148.16		-25.07		-0.58
ypr	50.97		27.26		-8.68
ypr	44.87		36.65		-16.11
ypr	44.81		-26.02		-3.51
ypr	45.25		-39.22		-14.87
ypr	44.29		21.90		-6.93
ypr	45.06		15.97		-4.03
ypr	45.40		-27.28		-14.22
ypr	45.08		-25.22		-17.67
ypr	45.00		-10.97		-3.38
ypr	45.00		13.67		-3.04
ypr	44.65		-13.17		-18.50
ypr	45.84		-8.23		-7.36
ypr	44.66		10.63		-0.29
ypr	45.14		14.34		-4.99
ypr	44.85		13.19		-5.71
ypr	44.80		11.43		-5.15
ypr	44.90		4.44		-4.91
ypr	44.65		2.81		12.25
ypr	45.27		-2.39		7.64
ypr	43.88		-3.69		8.83
ypr	-257.12		-0.00		51.63
ypr	791.47		-0.00		51.68
ypr	-958.71		-0.00		51.68
ypr	831.73		-0.00		51.68
ypr	586.37		-0.00		51.69
ypr	-1017.17		-0.00		51.72
ypr	329.00		-0.00		51.68
ypr	-81.90		56.68		-33.31
ypr	40.90		-35.73		15.48
ypr	967.38		0.00		90.00
ypr	-393.10		-5.34		9.24
ypr	212.42		-11.12		24.51
ypr	281.65		-21.25		30.33
ypr	-111.95		-25.70		31.48
ypr	-538.35		-24.13		34.61
ypr	117.57		8.41		63.94
ypr	755.81		40.39		-35.06
ypr	-1122.25		-48.15		35.57
ypr	44.97		-68.10		21.89
ypr	414.84		13.15		35.17
ypr	-10.30		-1.85		2.51
ypr	-59.29		-2.00		2.71
ypr	200.40		-2.06		2.82
ypr	-161.12		50.35		34.27
ypr	-31.38		56.46		-31.64
ypr	44.57		-26.64		-5.27
ypr	698.92		-45.77		43.37
ypr	57.82		28.77		-35.18
ypr	42.11		-5.35		-84.64
ypr	44.64		-40.41		-48.21
ypr	-320.66		-53.57		-0.80
ypr	-27.80		-11.06		2.90
ypr	275.62		0.00		90.00
ypr	49.79		19.85		16.59
ypr	43.90		-7.19		-60.46
ypr	-526.53		-39.67		-50.26
ypr	1108.40		12.21		-77.18
ypr	145.30		-12.25		-75.49
ypr	-80.08		-38.22		50.94
ypr	-1034.07		-44.95		-28.65
ypr	652.31		-22.41		41.63
ypr	-19.43		-62.44		-25.13
ypr	192.00		83.32		-0.49
ypr	-203.32		38.68		-37.40
ypr	57.20		-17.16		68.28
ypr	395.32		-66.10		21.37
ypr	-746.33		-82.95		-3.31
ypr	393.50		-57.29		10.02
ypr	-437.27		12.05		-51.45
ypr	35.98		-2.92		86.24
ypr	130.39		-79.17		-10.54
ypr	481.03		-81.29		-8.69
ypr	731.61		23.47		-50.16
ypr	-307.95		-49.88		-25.72
ypr	-319.86		-62.82		15.70
ypr	430.31		-1.40		87.47
ypr	-644.10		13.29		72.54
ypr	495.24		28.53		60.64
ypr	-112.70		-27.16		32.76
ypr	149.60		58.22		18.17
ypr	45.85		-13.32		72.44
ypr	44.64		-47.01		40.68
ypr	-128.31		63.66		-25.58
ypr	215.41		-63.43		-0.19
ypr	262.24		-42.04		42.56
ypr	72.07		0.75		-68.07
ypr	-158.73		-38.65		51.34
ypr	-13.26		-11.73		-41.38
ypr	-243.30		-34.21		52.20
ypr	353.92		-28.34		-7.92
ypr	50.91		-35.87		-39.42
ypr	38.40		-26.07		-23.45
ypr	45.10		-0.00		51.26
ypr	50.39		-47.83		-21.97
ypr	39.57		-47.82		-21.97
ypr	186.90		7.29		-54.19
ypr	47.00		-53.12		36.86
ypr	44.36		-48.77		28.80
ypr	619.08		-14.58		73.05
ypr	-925.71		1.00		-78.71
ypr	104.07		-80.90		8.93
ypr	49.46		23.13		-35.52
ypr	-29.91		-45.78		43.36
ypr	40.40		51.55		-15.65
ypr	42.26		10.45		72.72
ypr	40.51		21.85		36.30
ypr	322.96		47.91		-19.09
ypr	-457.68		-23.62		30.49
ypr	1212.00		-62.98		8.38
ypr	-170.68		31.71		50.05
ypr	257.96		-18.68		-32.40
ypr	-345.97		5.11		83.06
ypr	470.17		-56.12		-23.71
ypr	-574.85		26.24		62.00
ypr	40.29		17.66		39.96
ypr	408.27		67.73		-22.20
ypr	204.91		-19.35		69.91
ypr	-173.61		-17.89		-19.42
ypr	41.76		50.32		35.31
ypr	45.37		7.04		-14.73
ypr	264.58		-62.28		-27.29
ypr	-171.56		22.97		-44.60
ypr	41.62		63.06		24.81
ypr	45.66		-50.69		-11.93
ypr	264.59		0.26		-12.49
ypr	-171.42		-17.00		-32.73
ypr	-177.80		-41.13		-47.67
ypr	262.37		25.72		-21.12
ypr	48.40		30.08		6.89
ypr	263.69		51.89		33.03
ypr	-976.13		33.84		12.60
ypr	835.54		-2.96		-0.77
ypr	277.76		-30.88		-49.07
ypr	45.81		-12.17		-19.55
ypr	43.88		19.34		-23.62
ypr	-210.92		51.12		35.65
ypr	363.55		-0.00		51.70
ypr	-678.99		-0.00		51.68
ypr	587.77		-0.00		51.70
ypr	-776.23		-0.00		51.69
ypr	450.46		-0.00		51.71
ypr	-381.98		24.62		14.85
ypr	38.26		-16.41		-38.87
ypr	265.65		2.14		71.30
ypr	263.27		-63.57		9.21
ypr	398.48		-42.69		-22.77
ypr	-48.62		-44.88		-25.50
ypr	-498.55		-41.29		-28.28
ypr	511.23		-44.16		-28.54
ypr	-688.50		-41.72		-29.22
ypr	463.25		-45.48		-28.33
ypr	-162.11		-39.36		-36.55
ypr	704.15		-41.34		-34.82
ypr	-647.96		-40.39		-34.04
ypr	-122.04		-35.41		-40.58
ypr	230.34		-41.40		-31.08
ypr	47.90		-43.31		-26.35
ypr	395.29		-40.75		-27.42
FIFO overflow!
ypr	53.44		-47.97		-21.85
ypr	44.05		-47.99		-21.83
ypr	44.97		-48.00		-21.81
ypr	44.99		-48.01		-21.80
ypr	45.00		-48.03		-21.79
ypr	45.00		-48.05		-21.77
ypr	44.93		-48.06		-21.76
ypr	44.87		-48.07		-21.74
ypr	44.93		-48.09		-21.73
ypr	44.78		-48.10		-21.72
ypr	44.53		-48.11		-21.71
ypr	44.77		-48.12		-21.70
ypr	45.15		-48.14		-21.69
ypr	45.00		-48.15		-21.68
ypr	45.15		-48.16		-21.67
ypr	44.93		-48.18		-21.65
ypr	44.85		-48.19		-21.64
ypr	44.87		-48.19		-21.64
ypr	40.89		-48.20		-21.63
ypr	45.03		36.99		51.52
ypr	-199.09		-82.99		5.16
ypr	839.10		-44.08		14.36
ypr	-146.96		-71.54		7.45
ypr	-560.93		65.67		0.33
ypr	73.13		55.41		24.02
ypr	395.14		75.79		4.06
ypr	-312.62		59.83		23.49
ypr	27.38		0.43		-37.82
ypr	222.05		67.19		0.23
ypr	-146.54		-29.64		-0.85
ypr	306.09		64.77		-24.49
ypr	48.29		-25.79		63.85
ypr	44.15		-14.73		68.59
ypr	45.13		-65.52		-22.73
ypr	45.00		-36.98		52.73
ypr	45.41		-76.15		-13.80
ypr	45.16		-14.20		68.69
ypr	40.68		15.95		-40.85
ypr	392.59		-48.09		37.66
ypr	48.93		64.73		11.65
ypr	-149.44		19.39		-70.34
ypr	-1.84		0.00		90.00
ypr	45.12		-12.27		20.89
ypr	45.20		38.60		-49.56
ypr	44.93		48.79		-39.90
ypr	45.24		43.94		11.54
ypr	45.02		0.46		33.57
ypr	44.92		-25.27		-35.27
ypr	44.92		34.47		47.37
ypr	44.94		-21.46		-68.53
ypr	45.00		44.43		6.27
ypr	44.79		-74.83		-15.10
ypr	-52.08		-49.25		-15.96
ypr	-151.60		6.55		72.67
ypr	450.60		-11.73		52.73
ypr	101.60		66.28		23.71
ypr	-342.57		-8.85		-65.15
ypr	137.73		53.35		33.14
ypr	3.65		-47.63		41.80
ypr	129.82		33.81		-55.72
ypr	3.31		11.96		-47.01
ypr	44.52		30.35		-27.92
ypr	2.32		30.95		-17.88
ypr	130.07		-26.03		-63.54
ypr	-39.44		65.26		24.15
ypr	113.27		48.62		24.38
ypr	50.00		0.00		51.73
ypr	41.15		78.16		4.76
ypr	468.26		-40.87		47.35
ypr	49.34		47.26		42.70
ypr	46.28		48.01		19.26
ypr	110.30		-46.09		35.02
ypr	-669.70		-16.25		-9.45
ypr	-103.06		-53.46		-33.59
ypr	384.76		-21.10		68.39
ypr	48.55		-11.70		-48.08
ypr	44.50		-6.82		-53.55
ypr	71.59		-29.49		-60.22
ypr	-391.29		19.76		37.54
