-88	280	19816
-16	240	19792
-20	180	19744
-60	304	19748
-64	332	19864
-68	216	19744
-52	276	19820
-60	224	19748
-40	368	19748
64	332	19708
-64	144	19776
-68	268	19716
-12	308	19784
-52	296	19904
-204	168	20044
-100	228	19932
-88	268	19820
-24	340	19736
-136	284	19868
-48	288	19748
-76	320	19764
-136	216	19748
-76	300	19748
-52	340	19680
-80	236	19844
20	340	19732
-68	236	19740
36	260	19816
-20	260	19760
-120	316	19832
-120	280	19804
-48	248	19836
48	388	19712
-44	308	19820
-16	216	19900
-72	356	19764
-100	304	19844
8	232	19900
-104	156	19796
-152	232	19824
-52	272	19904
-28	300	19736
-20	308	19796
-4	296	19724
-60	260	19904
-12	360	19832
-52	316	19764
16	292	19920
-104	144	19716
-64	324	19812
0	300	19776
-152	212	19820
-56	208	19772
-28	304	19832
-48	356	19780
-120	296	19924
8	240	19748
-52	256	19832
-80	324	19724
-124	296	19700
36	232	19800
-80	300	19864
-12	352	19852
-20	268	19880
-68	292	19788
-104	332	19796
-108	280	19808
-108	312	19792
-128	216	19740
32	304	19672
-132	212	19796
-84	240	19692
40	296	19776
-12	264	19836
-20	272	19840
-44	252	19752
-128	252	19764
-88	224	19900
-4	336	19796
-112	244	19740
-24	264	19924
0	240	19772
52	272	19864
-32	300	19872
-64	288	19856
8	332	19876
-108	236	19820
-72	328	19904
24	276	19800
-60	300	19816
-52	336	19788
-52	352	19832
-64	236	19836
-128	268	19908
-100	244	19936
-88	352	19920
-20	216	19816
-36	224	19768
-32	328	19828
-172	312	19848
-92	228	19776
20	336	19768
-84	340	19904
-204	272	19804
0	252	19744
-80	280	19816
-156	260	19840
-84	328	19796
-112	368	19768
-64	312	19884
-60	324	19856
-72	308	19804
-64	292	19808
-8	292	19804
-144	304	19860
-36	268	19856
-40	264	19904
-108	416	19684
-16	260	19820
-24	368	20000
-40	276	19876
32	272	19808
-100	332	19792
-52	220	19840
-72	260	19968
-44	236	19856
-12	308	19876
-80	272	19832
-24	336	19856
16	192	19816
-24	220	19792
-40	240	19812
-40	272	19796
-196	324	19824
-40	276	19920
-16	336	19876
-64	360	19712
-36	280	19672
-64	300	19736
-72	256	19972
36	240	19824
-12	304	19708
-88	308	19640
-140	304	19788
-72	304	19788
-80	232	19872
4	296	19784
-32	276	19752
-88	356	19752
-32	300	19796
-32	248	19940
-64	308	19884
-176	268	19784
-40	308	19632
-40	324	19696
-96	232	19860
-4	300	19776
-52	236	19788
-24	272	19848
0	332	19764
28	356	19808
-88	312	19804
4	224	19816
-12	304	19784
-68	272	19796
-84	320	19780
-68	244	19936
-44	276	19760
24	288	19856
-84	184	19868
-12	180	19828
-56	332	19788
-124	320	19792
-148	236	19724
-128	312	19964
-108	256	19740
4	260	19744
-68	264	19732
-80	300	19928
24	328	19764
-112	252	19864
12	164	19724
-88	360	19812
-36	252	19764
-112	260	19744
-92	244	19876
-28	200	19928
-32	320	19704
-44	184	19828
56	324	19736
-76	216	19644
-128	228	19912
-56	212	19912
-104	280	19744
4	276	19864
-76	292	19788
-104	236	19840
-60	256	19824
-88	260	19860
-196	344	19872
-56	288	19824
-68	184	19724
-144	252	19800
-72	196	19876
-92	272	19748
-16	296	19692
-108	192	19720
80	200	19828
-80	228	19900
-40	204	19804
-16	208	19832
-120	324	19928
16	264	19716
-156	364	19780
-116	308	19804
-60	272	19848
-96	264	19988
-8	340	19800
36	216	19796
28	308	19884
-36	348	19872
-68	264	19752
-48	340	19860
0	372	19864
-40	196	19728
-40	376	19768
-60	352	19828
-140	260	19896
-100	276	19840
-108	276	19860
-40	252	19860
-64	272	19928
-88	292	19804
-132	248	19772
-40	208	19884
-64	292	19728
84	240	19828
-28	268	19748
-168	264	19920
0	228	19948
-52	236	19860
16	304	19984
-8	224	19816
20	244	19884
-68	244	20064
-28	256	19864
-40	308	19888
32	308	19816
-60	312	19880
-212	312	19804
-12	284	19672
-12	320	19764
-88	244	19848
-88	184	19624
-108	224	19880
-80	256	19872
-128	284	19864
-56	304	19840
12	176	19980
-72	172	19808
-56	244	19812
-76	328	19856
8	208	19876
84	312	19744
-92	296	19952
-108	228	19988
-8	344	19720
-60	264	19880
28	340	19808
-88	212	19956
-80	124	19824
-144	320	19720
-12	264	19744
-72	292	19828
-44	280	19808
-56	284	19844
-56	276	19864
-44	284	19756
84	172	19788
-32	280	19780
-44	188	19976
-136	260	19784
-88	232	19728
-16	292	19840
8	268	19792
-96	328	19832
-100	308	19864
-112	308	19840
-36	296	19724
-80	272	19832
-16	292	19788
-16	284	19736
-104	264	19732
-12	308	19768
-120	160	19896
-68	300	19868
24	224	19892
-16	216	19856
4	296	19884
-60	268	19756
-88	324	19668
-112	228	19912
-8	244	19884
-28	224	19780
-108	308	19764
-80	344	19824
-80	204	19876
-72	272	19720
-116	372	19832
-24	264	19868
0	300	19748
-28	244	19940
8	256	19744
-60	208	19880
-96	268	19724
-116	256	19684
-96	284	19796
-48	196	19812
-144	152	19788
-84	208	19828
-88	224	19720
48	284	19868
-48	276	19852
-76	240	19840
-80	252	19756
40	292	19720
-96	272	19788
-68	344	19716
-144	268	19884
-144	340	19832
8	384	19804
-16	216	19828
-64	308	19908
-68	192	19860
-88	276	19748
-108	260	19772
-36	204	19680
-76	304	20020
-100	284	19768
-80	312	19848
28	404	19868
-96	256	19892
36	252	19744
-56	304	19780
-32	184	19740
16	376	19780
-136	224	19784
8	224	19816
-8	296	19748
-240	260	19904
108	220	19664
-104	316	19828
-160	212	19760
-32	272	19884
-20	208	19812
-24	304	19860
-68	280	19792
0	360	19880
-60	352	19876
-108	280	19860
-44	312	19816
-60	248	19712
-152	336	19748
-48	216	19740
-80	292	19832
-44	308	19768
-52	244	19728
-84	292	19692
-48	288	19824
-156	248	19776
-120	272	19800
-92	344	19820
8	272	19808
44	168	19892
28	316	20040
-112	124	19704
-84	296	19896
-120	332	19900
8	136	19940
-36	252	19808
96	200	19816
-68	320	19796
-144	312	19744
-124	352	19844
-44	240	19856
-8	280	19720
-88	272	19748
28	216	19840
-24	276	19768
-84	280	19844
-44	300	19824
-28	316	19776
0	228	19680
-128	252	19832
-44	220	19856
-76	312	19840
40	184	19760
-100	256	19856
-52	316	19788
36	268	19780
-56	316	19776
-104	316	19776
-48	296	19812
-116	252	19820
-48	380	19792
-120	320	19924
0	296	19876
-20	336	19820
-60	268	19792
-72	264	19760
32	300	19840
-40	324	19896
8	364	19784
-92	264	19912
-144	284	19900
-68	276	19956
-32	304	19748
-140	180	19768
-76	288	19792
16	244	19852
-20	304	19844
-32	280	19808
-64	232	19808
-120	356	19920
-52	340	19852
-148	244	19752
-40	244	19756
-28	212	19876
-76	328	19688
-56	380	19780
24	244	19828
-24	232	19916
-44	148	19844
-40	348	19848
-84	264	19836
-84	296	19876
8	348	19860
-44	280	19732
-24	380	19848
-56	360	19776
-20	276	19824
-40	260	19904
-44	264	19868
-124	248	19800
44	228	19836
-64	324	19700
-64	312	19768
-52	308	19856
-172	232	19960
-32	380	19824
-80	300	20020
-28	308	19784
-156	268	19700
-8	364	19888
-40	260	19896
-56	312	19844
-20	248	19844
68	136	19884
-12	208	19772
-20	268	19708
-60	308	19656
-40	216	19776
-44	312	19816
-100	204	19744
-100	240	19776
-28	220	19832
-72	240	19820
36	268	19896
-116	332	19796
-80	220	19824
-44	288	19840
-72	368	19840
20	340	19808
44	268	19792
-60	232	19700
-108	248	19824
-24	272	19776
-116	324	19860
-52	284	19760
20	284	19868
-96	244	19888
20	256	19768
-60	320	19768
-124	236	19684
-24	248	19716
-32	252	20016
-60	244	19676
-40	276	19808
-32	236	19784
-12	264	19780
-92	256	19844
-60	220	19940
-72	340	19944
-100	192	19776
-84	148	19960
-40	212	19944
-100	296	19888
-148	316	19756
0	308	19768
-32	260	19820
48	316	19692
-88	272	19848
-20	368	19788
-52	240	19760
-40	328	19836
-40	296	19908
-152	296	19936
-40	220	19644
-52	292	19776
-16	328	19836
8	328	19920
-88	204	19892
-136	252	19772
-116	304	19828
-60	252	19904
-28	276	19848
-16	248	19788
-92	332	19916
-148	260	19668
-56	292	19616
-16	284	19856
-80	300	19804
-60	316	19844
-104	248	19740
-8	316	19848
-52	324	19812
36	248	19812
-88	204	19944
-40	232	19652
-148	320	19768
-60	268	19700
-104	280	19812
12	272	19844
28	316	19764
56	300	19812
-40	360	19924
8	288	19792
12	272	19864
-120	264	19956
-72	236	19732
-20	232	19876
-56	240	19828
-132	312	19900
-40	224	19808
-20	256	19816
-84	260	19828
-76	328	19824
24	220	19780
-104	332	19884
-8	224	19780
-60	276	19928
0	332	19860
28	332	19776
80	308	19712
-44	188	19820
16	284	19924
-60	248	19824
-44	276	19772
-72	256	19760
16	300	19852
72	300	19740
-16	332	19856
-136	308	19744
-64	308	19992
-60	256	19736
-4	204	19708
56	272	19940
-24	380	19696
-12	336	19924
-120	340	19744
24	292	19716
52	244	19852
-80	208	19892
-80	272	19836
-12	372	19852
-8	308	19812
-60	256	19652
-76	248	19820
-36	208	19896
-112	312	19844
-20	268	19840
-68	224	19676
-16	296	19728
-56	240	19804
16	280	19744
-56	360	19992
-72	204	19828
112	192	19756
-60	240	19900
52	332	19812
16	284	19860
-32	240	19852
-20	272	19840
-60	380	19944
-68	256	19908
-68	272	19832
-100	212	19864
-44	200	19752
-104	380	19804
-8	312	19764
36	244	19856
0	256	19828
-56	376	19816
-120	208	19984
-176	228	19848
44	268	19944
12	312	19896
-76	356	19872
-204	328	19824
-84	232	19792
-4	348	19760
-128	232	19724
-12	372	19780
16	288	19800
-68	240	19904
-12	252	19824
-140	232	19872
-128	312	19660
-24	328	19740
20	348	19852
-24	312	19780
-52	324	19904
-128	276	19792
-4	164	19816
-8	264	19792
-52	292	19864
-56	276	19788
84	292	19796
-60	236	19816
-72	268	19868
-24	296	19880
-196	252	19764
-96	328	19864
36	196	19816
-52	288	19764
-52	292	19756
64	296	19772
-132	396	19840
-12	348	19752
-56	316	19808
-80	252	19612
-100	292	19800
-92	236	19768
28	232	19860
-4	324	19872
-8	300	19748
-68	268	19872
16	328	19860
-28	332	19808
-112	232	19868
-96	268	19884
16	260	19764
-68	240	19776
-92	296	19816
-112	172	19800
-124	268	19704
-64	320	19808
-32	232	19856
-88	340	19712
-124	336	19828
-12	300	19684
-60	264	19764
-64	144	19868
-88	296	19844
-16	320	19784
-60	380	19864
-8	196	19824
-72	144	19800
-152	240	19904
-120	220	19832
-128	284	19808
-52	188	19864
12	212	19784
-20	228	19812
-92	292	19900
-16	284	19800
-40	360	19924
72	288	19756
-108	236	19872
-136	272	19788
-16	340	19676
-140	192	19748
-88	348	19696
16	296	19808
-32	264	19756
-20	212	19804
-128	260	19744
-84	376	19864
8	200	19760
-40	272	19900
28	244	19884
-48	244	19792
-116	180	19908
-124	248	19756
-64	364	19872
-76	316	19884
-196	308	19768
-128	208	19840
16	256	19840
92	308	19832
-32	296	19860
-52	288	19780
-76	264	19780
-172	244	19852
-80	168	19972
-60	308	19840
8	180	19744
24	264	19712
-32	240	19768
-32	212	19852
16	300	19880
-52	264	19736
28	280	19952
-52	252	19888
-124	280	19888
-168	264	19864
-80	208	19772
-80	248	19864
-60	208	19908
-24	352	19756
-56	332	19744
-44	300	19856
-100	296	19752
-136	268	19776
-56	312	19892
-60	272	19684
-16	256	19736
-52	372	19768
-92	348	19800
-20	284	19792
-108	308	19844
-108	300	19836
-68	368	19840
-72	248	19872
-84	268	19772
-36	264	19824
40	240	19936
-28	264	19792
-84	244	19868
-52	212	19788
-96	324	19824
0	296	19880
-72	328	19852
-20	284	19832
-148	260	19860
-32	228	19876
8	200	19852
-68	208	19748
-116	220	19852
-60	264	19780
-92	352	19868
-76	316	19816
-40	240	19688
-16	248	19640
-32	300	19796
-92	272	19824
-12	304	19752
36	180	19824
-16	252	19696
-44	328	19720
-96	292	19864
-172	236	19696
-16	324	19884
-20	316	19864
-20	280	19828
24	316	19908
-60	216	19764
4	248	19812
-120	316	19780
-40	184	19776
-96	296	19748
-120	276	19692
-48	288	19788
-140	300	19864
4	344	19888
-48	264	19848
-148	300	19732
-120	288	19840
-32	228	19780
-128	256	19756
-56	268	19940
-68	392	19808
-96	272	19864
-12	360	19856
-96	292	19876
-68	240	19860
-24	352	19752
-80	304	19900
-120	336	19836
-64	308	19748
-100	220	19816
-140	128	19748
8	280	19944
-128	236	19880
-176	284	19872
0	268	19800
-100	212	19856
52	272	19860
-56	292	19848
-72	292	19660
-80	288	19816
-92	244	19872
16	284	19844
-32	240	19784
-164	288	19764
-204	380	19736
-40	252	19920
-48	212	19840
-8	280	19908
-64	248	19804
-56	336	19688
-72	332	19740
-120	312	19808
-8	296	19776
-64	244	19876
-52	336	19884
-76	284	19712
-36	284	19864
-60	300	19828
-112	308	19752
-32	340	19940
-60	268	19852
-160	224	19812
-100	208	19816
-20	248	19744
-20	292	19756
-100	328	19844
-128	292	19688
-144	224	19852
-56	352	19884
28	296	19776
-96	300	19796
68	256	19828
-52	324	19852
-120	228	19836
-60	284	19696
0	300	19864
-156	348	19880
-24	264	19776
40	316	19896
4	320	19724
-80	312	19724
-56	284	19688
-40	284	19860
-48	304	19892
-20	268	19884
16	256	19852
44	308	19932
-100	328	19788
-128	244	19848
-80	256	19860
12	256	19836
-96	260	19752
-20	236	19860
-112	200	19852
-44	296	19768
-60	312	19828
-64	200	19792
-116	292	19764
-36	284	19944
-112	296	19784
-24	268	19808
-156	276	19860
40	284	19832
-188	308	19976
-120	328	19864
-28	344	19876
-20	212	19804
0	236	19804
-72	232	19872
-148	244	19768
-120	240	19724
-32	228	19848
-20	208	19780
-68	320	19904
-56	248	19860
-80	216	19720
-100	308	19744
-172	320	19664
-8	272	19708
-72	376	19940
-80	300	19860
-48	244	19772
-72	228	19876
-52	260	19776
0	292	19772
-60	244	19968
-132	232	19908
20	264	19688
-88	228	19868
-44	280	19840
-136	340	19808
-24	332	19752
-20	272	19768
-156	268	19776
-52	228	19844
-32	272	19948
-32	280	19816
-124	268	19720
-164	168	19880
36	284	20004
-112	280	19760
8	288	19828
-60	276	19800
-172	300	19808
-120	244	19932
-56	292	19804
-104	272	19924
-68	188	19760
-164	228	19684
-52	324	19800
-120	264	19848
-12	312	19932
-60	228	19760
-100	344	19688
-60	240	19720
-176	332	19800
72	328	19844
-184	208	19840
48	240	19888
-32	244	19724
-64	300	19860
8	304	19940
44	272	19912
-92	308	19692
-12	212	19848
-84	260	19816
24	272	19784
-76	212	19860
-20	320	19812
-52	288	19712
-80	192	19872
16	336	19884
-52	208	19792
-176	196	19824
-28	284	19832
-80	328	19880
4	280	19904
-36	256	19892
-48	236	19764
-16	304	19924
-76	348	19832
-112	232	19832
-88	260	19924
-136	376	19752
36	344	19760
4	264	19680
-48	220	19780
-184	408	19796
-84	296	19724
-4	228	19796
-132	276	19792
-28	276	19800
-104	384	19848
-92	332	19872
-128	480	19844
-60	264	19924
-32	328	19864
-144	220	19820
-88	184	19832
-44	264	19728
-4	296	19732
-40	332	19868
-172	352	19728
-40	244	19848
-180	208	19852
-160	292	19716
-88	344	19792
-80	208	19856
-60	284	19900
-60	300	19704
28	324	19844
-60	328	19776
-116	292	19836
-68	160	19864
0	284	19832
4	316	19764
-64	356	19600
-100	304	19800
-16	212	19920
-84	272	19752
-84	264	19796
-64	324	19892
-60	336	19788
-56	380	19728
-124	288	19812
-56	232	19784
-136	228	19872
24	328	19824
-68	124	19848
-40	284	19900
-124	236	19828
-84	328	19740
4	328	19852
-8	300	19860
-84	244	19932
-56	200	19820
-32	372	19920
-20	264	19840
-24	316	19852
-100	244	19696
-60	240	19752
8	292	19684
-104	340	19808
84	296	19756
-92	328	19876
0	268	19780
-44	360	19816
4	304	19740
-100	328	19716
64	300	19748
-72	280	20016
-44	352	19820
-136	244	19916
-80	316	19752
-96	260	19732
-16	240	19888
-68	188	19724
-140	240	19876
60	216	19724
-60	284	19712
-52	212	19820
-4	224	19808
-112	256	19856
88	320	19792
4	328	19760
0	296	19840
-132	332	19828
-84	316	19860
-128	360	19756
-52	348	19728
-72	188	19824
-36	296	19940
-12	308	19672
-60	224	19732
-36	240	19796
-56	292	19864
-92	268	19744
-60	376	19996
-88	248	19780
-48	248	19864
-108	340	19692
-180	212	19720
-116	320	19884
-20	212	19832
12	240	19844
-36	280	19856
28	208	19684
-52	284	19828
-72	312	19756
-8	312	19780
-20	216	19852
-104	332	19768
64	240	19816
-88	316	19748
4	212	19864
-4	216	19864
-88	264	19848
-56	340	19908
-24	296	19880
-24	284	19864
-88	244	19812
-116	244	19804
8	264	19824
-24	284	19788
-112	272	19788
-76	320	19820
-60	280	19808
-32	328	19856
-20	312	19728
-100	260	19820
-12	276	19920
-28	324	19816
-132	328	19824
-60	264	19772
28	248	19664
-32	308	19892
-108	300	19716
32	296	19752
-176	312	19732
8	188	19856
-8	316	19712
-16	384	19924
-64	208	19868
-20	352	19748
-44	364	19828
-32	256	19832
-4	240	19796
-80	224	19852
-88	184	19756
8	372	19832
-20	340	19660
44	324	19800
48	280	19760
-56	188	19884
-68	252	19888
-52	256	19756
-12	312	19896
-8	176	19668
12	304	19876
-16	292	19796
-92	312	19812
-100	228	19776
-32	164	19820
4	360	19848
-8	256	19792
40	260	19696
56	284	19912
-128	272	19836
-20	192	19800
-36	292	19840
-72	228	19884
-44	276	19928
-96	264	19752
-120	344	19992
-64	252	19868
-96	244	19860
12	348	19884
-80	376	19856
-48	368	19728
-108	208	19784
-92	280	19768
-52	272	19896
-60	220	19684
16	316	19796
-80	308	19896
-64	348	19792
-72	240	19832
-68	296	19884
4	288	19776
-44	276	19776
-20	352	19864
-12	288	19800
-64	236	19868
-76	220	19868
40	264	19948
-120	264	19792
-52	212	19872
-68	284	19796
-120	156	19796
36	276	20008
8	264	19756
-116	292	19772
-24	260	19888
24	232	19772
24	216	19680
8	140	19824
-64	284	19816
-100	276	19932
4	364	19788
-40	216	19732
24	348	19788
64	260	19784
-80	276	19912
-28	292	19916
-72	220	19780
-124	264	19840
-36	268	19828
-92	372	19840
-92	276	19888
-20	404	19860
-88	312	19872
-28	328	19772
-16	236	19736
-52	316	19884
-80	228	19932
-40	340	19796
-88	252	19764
-80	372	19892
-8	248	19868
20	332	19744
0	172	19880
44	320	19884
-112	304	19852
20	224	19772
-72	280	19744
60	336	19708
-148	252	19844
-84	324	19792
-60	200	19864
-92	256	19768
-92	272	19864
-44	380	19784
-60	308	19904
-80	292	19904
-24	292	19788
-20	256	19804
-124	392	19720
-96	364	19728
-100	224	19648
-60	244	19864
24	284	19632
-56	228	19800
-92	288	19820
-120	236	19848
-4	244	19676
-44	288	19860
-20	236	19864
-140	336	19792
-72	256	19816
48	284	19852
12	240	19908
-68	236	19836
-68	328	19848
-8	340	19752
-72	212	19956
-68	252	19676
-76	336	19848
-4	180	19816
-80	280	19868
80	324	19832
-44	272	19920
-100	240	19880
-76	260	19868
-96	168	19880
-8	304	19764
-164	216	19824
4	192	19832
-88	256	19700
-48	292	19776
-52	156	19780
-56	244	19860
-32	320	19832
4	352	19816
-4	328	19928
-76	264	19856
-32	300	19908
-68	280	19828
-20	284	19756
8	232	19784
-120	200	19684
24	236	19944
-24	196	19944
36	260	19728
-4	372	19712
-84	272	19852
-44	272	19752
-4	284	19888
-48	216	19792
-60	304	19836
-108	364	19608
-96	248	19700
-52	244	19852
-128	276	19696
-104	308	19804
-68	244	19768
-96	256	19824
-72	272	19924
-56	292	19812
40	280	19788
-104	384	19640
-68	328	19892
-84	268	19692
-44	216	19752
-104	256	19764
-80	172	19824
-76	280	19788
-80	320	19820
-40	352	19820
-80	296	19760
-28	304	19696
-88	276	19828
4	244	19824
-60	196	19828
-32	300	19812
-112	196	19848
72	212	19792
-80	232	19716
12	300	19960
-80	272	19848
-148	252	19864
-72	244	19784
-52	260	19876
-96	312	19756
0	208	19912
-124	280	19868
-52	212	19784
-52	348	19760
-96	348	19832
-76	356	19760
-132	268	19896
12	300	19744
-20	280	19916
-40	244	19852
-28	208	19876
-64	260	19788
-120	272	19764
48	256	19660
4	304	19876
-108	420	19668
-88	272	19896
-108	296	19864
44	236	19868
36	232	19840
-64	388	19676
-32	260	19860
-60	296	19684
-68	220	19836
-36	228	19836
-60	296	19884
-64	248	19808
-28	228	19944
-64	356	19896
-20	260	19816
-28	300	19876
-32	288	19936
-52	324	19912
16	344	19824
-52	284	19900
-132	284	19836
36	316	19848
-68	172	19816
-56	260	19872
-20	376	19776
-84	248	19772
-4	316	19868
-28	236	19824
-52	256	19816
-28	336	19752
4	244	19960
20	264	19760
-108	316	19736
-56	180	19704
16	360	19848
8	204	19832
-16	320	19776
-148	212	19708
-28	228	19668
16	328	19780
-96	208	19832
0	320	19848
-96	148	19688
-68	292	19880
-108	328	19864
68	308	19708
-4	296	19888
52	300	19912
-8	268	19872
-92	344	19836
-44	312	19896
-144	300	19608
-52	224	19832
-36	296	19760
-36	328	19848
48	296	19752
-48	260	19752
-40	320	19800
28	248	19792
-104	292	19772
-28	276	19696
-92	332	19720
-28	272	19768
-88	296	19840
-112	208	19928
-120	284	19744
-56	232	19776
-68	304	19996
28	364	19912
-32	336	19840
-24	264	19788
-68	324	19816
0	220	19836
-24	240	19900
-52	324	19784
-4	300	19816
-132	284	19644
-80	288	19724
-140	376	19772
-36	380	19872
-52	328	19824
-24	312	19760
-44	276	19864
12	252	19928
-48	204	19844
88	284	19828
-120	292	19828
-36	300	19840
-52	284	19928
-64	356	19828
-8	256	19780
-92	352	19800
-28	300	19772
24	336	19780
16	256	19788
-68	224	19692
-12	224	19716
-4	224	19836
-32	216	19824
-108	256	19708
-40	228	19676
-120	312	19784
-20	248	19644
-36	340	19748
-64	300	19860
-80	88	19664
-32	244	19676
-36	340	19796
-36	324	19720
-80	316	19716
-48	320	19820
-48	308	19788
44	236	19796
-168	380	19664
-32	224	19772
-24	328	19952
16	272	19848
24	268	19900
84	316	19740
16	304	19768
44	388	19800
-56	252	19888
-104	268	19716
4	296	19852
24	272	19712
-52	248	19860
-52	192	19872
-40	216	20032
-48	256	19828
4	192	19756
-52	232	19884
-84	248	19876
-52	308	19868
-52	288	19792
-128	296	19896
-116	332	19832
-72	260	19952
-84	284	19888
-68	224	19932
-180	324	19788
-16	332	19808
-72	380	19856
-132	348	19896
-8	272	19800
-16	240	19760
-48	308	19732
-60	292	19752
-16	260	19908
-16	264	19780
