-240,		480,		19796,		-46,		80,		-8
-320,		428,		19780,		-5,		86,		-4
-224,		444,		19792,		-15,		65,		-3
-224,		372,		19848,		7,		59,		21
-248,		500,		19776,		11,		99,		-15
-232,		444,		19844,		-10,		65,		-8
-236,		352,		19744,		-4,		82,		-9
-156,		456,		19716,		1,		69,		-5
-212,		340,		19712,		-16,		80,		5
-216,		432,		19736,		-13,		61,		6
-248,		376,		19732,		14,		65,		24
-252,		500,		19952,		-5,		83,		8
-260,		408,		19788,		12,		52,		18
-228,		436,		19840,		-14,		71,		-16
-232,		416,		19844,		22,		60,		8
-272,		376,		19796,		-10,		90,		4
-256,		312,		19892,		12,		67,		13
-192,		360,		19772,		19,		64,		-5
-100,		412,		19860,		-14,		82,		14
-212,		392,		19836,		17,		85,		-5
-240,		412,		19820,		0,		72,		18
-232,		436,		19692,		-15,		95,		27
-292,		432,		19776,		0,		69,		11
-264,		352,		19732,		0,		66,		-18
-320,		412,		19776,		14,		67,		-6
-252,		444,		19780,		1,		64,		-11
-224,		440,		19856,		-4,		76,		-7
-284,		480,		19784,		-2,		91,		0
-264,		380,		19788,		-10,		78,		15
-288,		408,		19856,		-1,		78,		13
-212,		364,		19704,		8,		58,		-20
-184,		364,		19800,		0,		73,		7
-200,		336,		19772,		13,		61,		10
-108,		320,		19740,		9,		64,		20
-268,		428,		19788,		4,		91,		-3
-280,		420,		19832,		-1,		61,		19
-216,		460,		19732,		-22,		59,		6
-188,		416,		19716,		-2,		66,		-1
-176,		472,		19804,		25,		59,		4
-248,		360,		19800,		-25,		84,		17
-236,		504,		19592,		2,		71,		35
-220,		404,		19804,		12,		82,		-5
-248,		304,		19736,		9,		76,		12
-332,		348,		19792,		0,		81,		19
-268,		364,		19916,		20,		73,		0
-320,		408,		19804,		-11,		115,		2
-180,		436,		19700,		-6,		79,		8
-196,		384,		19844,		6,		62,		0
-200,		456,		19744,		-19,		79,		-2
-276,		352,		19900,		-4,		102,		13
-236,		464,		19828,		7,		58,		8
-312,		392,		19836,		14,		72,		14
-264,		440,		19764,		-2,		86,		-7
-240,		344,		19856,		-4,		90,		6
-216,		444,		19844,		-5,		57,		-10
-224,		444,		19832,		13,		84,		-20
-272,		452,		19712,		-15,		70,		0
-220,		500,		19716,		-10,		83,		19
-300,		380,		19764,		-14,		58,		11
-248,		388,		19728,		-19,		57,		-9
-284,		428,		19772,		-28,		71,		-1
-248,		420,		19644,		2,		70,		13
-324,		488,		19744,		-18,		64,		14
-196,		408,		19708,		22,		77,		21
-180,		412,		19812,		12,		71,		-17
-220,		412,		19852,		-9,		81,		13
-312,		356,		19720,		9,		72,		10
-224,		416,		19784,		7,		87,		5
-248,		376,		19884,		-10,		61,		10
-316,		408,		19804,		16,		70,		-4
-172,		408,		19796,		3,		96,		-17
-236,		380,		19808,		17,		60,		-24
-244,		396,		19904,		10,		79,		3
-240,		360,		19764,		-1,		74,		19
-236,		480,		19592,		-5,		63,		22
-256,		400,		19800,		17,		65,		16
-260,		472,		19808,		32,		74,		17
-284,		456,		19788,		-22,		84,		-2
-248,		368,		19760,		5,		57,		-21
-260,		408,		19876,		-2,		76,		-14
-272,		328,		19852,		-14,		48,		8
-216,		472,		19824,		-3,		85,		7
-292,		360,		19804,		0,		78,		12
-156,		344,		19744,		6,		71,		6
-140,		380,		19832,		3,		68,		2
-204,		332,		19692,		20,		61,		8
-200,		352,		19660,		3,		59,		-7
-296,		444,		19764,		-3,		86,		5
-252,		412,		19756,		12,		74,		-3
-252,		432,		19756,		3,		77,		-1
-284,		348,		19840,		4,		75,		-12
-380,		340,		19816,		-9,		66,		0
-172,		416,		19772,		1,		84,		23
-292,		436,		19744,		-7,		63,		0
-240,		420,		19760,		-5,		75,		-17
-200,		380,		19696,		13,		72,		13
-216,		348,		19776,		7,		87,		6
-212,		328,		19812,		1,		77,		2
-112,		436,		19860,		-14,		66,		12
-260,		368,		19664,		-5,		82,		4
-364,		260,		19816,		10,		83,		4
-204,		396,		19708,		2,		75,		32
-256,		452,		19636,		9,		103,		-11
-156,		352,		19784,		23,		74,		0
-232,		272,		19740,		13,		72,		-20
-244,		384,		19832,		-5,		46,		5
-232,		384,		19864,		0,		88,		34
-204,		420,		19868,		-28,		91,		-21
-208,		500,		19556,		-20,		73,		-3
-260,		364,		19788,		11,		79,		6
-252,		392,		19844,		-13,		95,		15
-212,		444,		19636,		9,		100,		28
-272,		428,		19856,		-16,		78,		14
-272,		428,		19816,		1,		66,		1
-256,		332,		19740,		-10,		93,		4
-172,		484,		19620,		-10,		69,		-4
-216,		424,		19708,		1,		90,		-7
-280,		352,		19816,		-22,		91,		-6
-132,		448,		19696,		-11,		59,		30
-224,		340,		19616,		4,		78,		16
-176,		444,		19776,		4,		73,		3
-196,		300,		19728,		11,		68,		6
-228,		344,		19796,		-16,		96,		11
-344,		308,		19816,		-5,		66,		16
-360,		436,		19684,		-16,		63,		-3
-332,		436,		19776,		-3,		64,		28
-188,		376,		19704,		-9,		88,		24
-236,		524,		19632,		2,		65,		2
-308,		492,		19784,		2,		69,		9
-320,		524,		19832,		3,		47,		-10
-220,		388,		19832,		21,		84,		2
-172,		436,		19724,		-37,		96,		8
-148,		468,		19648,		0,		86,		-36
-216,		432,		19792,		4,		78,		10
-248,		428,		19864,		-10,		56,		-12
-156,		316,		19712,		-31,		74,		19
-228,		396,		19684,		-7,		62,		-19
-184,		420,		19808,		-10,		77,		4
-352,		340,		19644,		-18,		94,		17
-188,		460,		19772,		8,		68,		5
-244,		424,		19768,		-21,		68,		-6
-280,		424,		19740,		-16,		63,		-3
-204,		380,		19816,		2,		71,		23
-348,		380,		19844,		-8,		80,		-9
-188,		428,		19736,		13,		90,		21
-256,		372,		19864,		3,		100,		2
-128,		348,		19752,		13,		73,		11
-236,		484,		19852,		0,		68,		0
-224,		392,		19724,		-13,		62,		18
-216,		412,		19804,		-5,		88,		10
-212,		340,		19752,		-17,		80,		-1
-188,		424,		19712,		0,		96,		-11
-108,		468,		19920,		-12,		62,		3
-176,		388,		19720,		-22,		85,		19
-284,		388,		19692,		-8,		63,		18
-272,		384,		19864,		-11,		79,		5
-236,		436,		19688,		11,		64,		-19
-192,		384,		19788,		-1,		74,		23
-284,		416,		19796,		-11,		75,		-8
-148,		480,		19760,		-2,		57,		12
-252,		508,		19560,		-1,		83,		-2
-220,		380,		19808,		-6,		67,		8
-236,		460,		19772,		-4,		89,		14
-216,		348,		19832,		6,		67,		3
-252,		372,		19852,		20,		94,		-18
-168,		408,		19788,		14,		73,		15
-244,		432,		19816,		10,		93,		-7
-232,		432,		19880,		22,		65,		-30
-252,		448,		19780,		4,		64,		4
-308,		420,		19792,		17,		58,		20
-204,		400,		19712,		-7,		60,		14
-296,		404,		19704,		13,		59,		-31
-176,		364,		19652,		5,		67,		-19
-216,		416,		19704,		-4,		91,		14
-328,		392,		19680,		-2,		60,		-3
-128,		384,		19724,		1,		93,		-16
-132,		384,		19872,		9,		71,		12
-176,		392,		19748,		4,		93,		-15
-244,		364,		19912,		-11,		75,		-11
-272,		388,		19596,		-1,		69,		-14
-192,		416,		19792,		9,		81,		11
-284,		380,		19824,		-7,		55,		3
-128,		428,		19720,		-7,		66,		-9
-204,		392,		19668,		23,		55,		-8
-196,		440,		19704,		0,		64,		-1
-200,		444,		19820,		12,		70,		0
-212,		376,		19824,		9,		79,		9
-244,		340,		19892,		-3,		57,		-16
-216,		396,		19824,		12,		80,		18
-248,		368,		19736,		-5,		55,		-3
-208,		344,		19816,		5,		75,		9
-176,		348,		19664,		-1,		91,		-8
-192,		432,		19760,		11,		60,		24
-312,		468,		19728,		-24,		92,		20
-272,		356,		19756,		14,		58,		14
-204,		452,		19812,		-5,		69,		17
-264,		392,		19836,		1,		69,		7
-176,		468,		19720,		6,		73,		-2
-268,		420,		19856,		6,		75,		16
-180,		456,		19896,		-12,		65,		-2
-240,		276,		19740,		12,		65,		14
-184,		388,		19692,		14,		54,		-4
-232,		384,		19880,		-5,		72,		10
-264,		396,		19608,		-5,		61,		-21
-232,		456,		19808,		-9,		66,		5
-248,		348,		19712,		-5,		82,		17
-188,		372,		19732,		-10,		55,		11
-112,		476,		19700,		-10,		50,		7
-252,		396,		19852,		4,		71,		6
-224,		464,		19728,		-7,		64,		-1
-220,		424,		19840,		-14,		71,		-24
-280,		500,		19840,		0,		76,		-20
-120,		436,		19744,		13,		68,		11
-176,		412,		19832,		-1,		84,		9
-184,		412,		19792,		9,		79,		-15
-140,		484,		19728,		2,		81,		3
-132,		336,		19792,		8,		93,		-1
-240,		504,		19796,		-2,		98,		-3
-252,		364,		19824,		4,		65,		3
-176,		436,		19756,		0,		82,		-6
-276,		316,		19788,		11,		58,		-11
-380,		376,		19744,		-6,		87,		26
-316,		328,		19844,		-18,		76,		14
-232,		328,		19844,		-9,		76,		15
-264,		396,		19744,		-1,		92,		-6
-260,		384,		19736,		9,		72,		5
-272,		316,		19740,		-10,		56,		2
-252,		468,		19816,		-6,		51,		8
-184,		416,		19868,		13,		66,		-5
-332,		448,		19712,		6,		69,		17
-236,		388,		19808,		-3,		67,		17
-140,		376,		19744,		14,		73,		2
-260,		340,		19808,		-3,		70,		5
-292,		360,		19820,		22,		93,		10
-240,		296,		19620,		-10,		83,		18
-256,		376,		19808,		-16,		36,		20
-204,		404,		19760,		7,		87,		-9
-184,		432,		19704,		-2,		81,		-11
-260,		480,		19804,		6,		73,		-3
-128,		420,		19840,		14,		61,		11
-236,		536,		19964,		-4,		89,		34
-224,		404,		19652,		-7,		79,		-3
-188,		364,		19868,		0,		74,		-5
-312,		396,		19796,		-3,		85,		-2
-292,		436,		19888,		-1,		66,		5
-168,		412,		19736,		15,		75,		-1
-232,		388,		19736,		4,		64,		12
-260,		420,		19816,		-13,		80,		4
-108,		324,		19872,		-18,		52,		-4
-252,		464,		19780,		4,		77,		10
-164,		460,		19812,		-3,		55,		13
-252,		468,		19780,		2,		71,		-25
-100,		376,		19624,		22,		67,		0
-296,		324,		19848,		-21,		44,		3
-252,		388,		19784,		2,		74,		7
-168,		376,		19812,		-13,		65,		-8
-248,		408,		19756,		-9,		61,		10
-228,		444,		19848,		4,		76,		-3
-276,		268,		19708,		-5,		77,		2
-228,		332,		19752,		-34,		73,		-7
-268,		308,		19744,		-3,		58,		4
-168,		348,		19820,		-8,		61,		15
-176,		440,		19780,		20,		88,		-16
-256,		408,		19712,		1,		86,		-19
-232,		504,		19836,		-8,		66,		-3
-272,		424,		19808,		13,		83,		24
-192,		348,		19696,		-5,		97,		12
-208,		452,		19708,		-18,		56,		10
-240,		400,		19860,		-6,		81,		-33
-168,		392,		19676,		-11,		67,		17
-324,		364,		19784,		-4,		90,		-11
-248,		436,		19680,		3,		65,		-9
-248,		368,		19740,		4,		82,		20
-244,		352,		19708,		13,		73,		5
-236,		428,		19924,		-18,		63,		-14
-172,		380,		19748,		-5,		97,		14
-184,		396,		19760,		8,		82,		15
-160,		316,		19748,		-12,		90,		14
-240,		464,		19748,		18,		67,		21
-216,		372,		19728,		23,		78,		11
-216,		332,		19816,		-12,		87,		4
-164,		432,		19792,		3,		72,		11
-220,		348,		19800,		0,		67,		19
-212,		440,		19792,		-13,		77,		-17
-344,		388,		19772,		-5,		90,		12
-180,		368,		19788,		-19,		90,		9
-132,		348,		19656,		-14,		58,		-9
-128,		452,		19704,		12,		44,		11
-196,		468,		19768,		-9,		70,		-1
-280,		436,		19800,		-12,		89,		-14
-332,		392,		19804,		-1,		60,		12
-308,		336,		19888,		2,		53,		1
-228,		376,		19708,		16,		73,		9
-212,		440,		19752,		26,		65,		0
-212,		496,		19840,		11,		62,		0
-172,		444,		19780,		29,		76,		3
-336,		420,		19772,		-2,		88,		5
-224,		456,		19852,		-9,		66,		-14
-232,		352,		19712,		-29,		45,		11
-188,		420,		19688,		-21,		77,		16
-260,		460,		19812,		-6,		70,		13
-204,		428,		19636,		-1,		75,		-20
-312,		388,		19760,		-11,		68,		-5
-252,		428,		19768,		-9,		68,		11
-276,		368,		19764,		20,		60,		-10
-168,		388,		19820,		2,		76,		-7
-192,		436,		19900,		0,		66,		-5
-184,		468,		19844,		20,		75,		19
-316,		384,		19820,		-5,		98,		17
-152,		504,		19836,		-30,		75,		9
-272,		460,		19708,		11,		84,		4
-264,		392,		19860,		24,		76,		7
-232,		420,		19668,		6,		63,		-3
-136,		348,		19788,		-2,		65,		11
-236,		388,		19728,		-12,		81,		11
-140,		428,		19728,		-8,		85,		-7
-316,		388,		19756,		-5,		85,		4
-256,		312,		19676,		12,		81,		-7
-148,		516,		19772,		-29,		81,		5
-208,		392,		19800,		13,		87,		11
-236,		384,		19688,		2,		64,		-1
-196,		460,		19768,		-4,		82,		11
-204,		392,		19824,		-9,		86,		2
-212,		428,		19720,		9,		70,		9
-244,		432,		19844,		-2,		61,		13
-208,		404,		19844,		-8,		107,		16
-312,		420,		19892,		7,		64,		4
-252,		324,		19884,		3,		78,		18
-216,		472,		19876,		10,		67,		4
-184,		380,		19828,		-5,		95,		13
-164,		376,		19692,		8,		82,		11
-264,		424,		19796,		-4,		78,		0
-244,		380,		19656,		-8,		65,		9
-272,		364,		19760,		-3,		85,		21
-148,		400,		19844,		5,		58,		-8
-340,		432,		19660,		18,		90,		5
-256,		408,		19912,		-8,		115,		-3
-252,		492,		19740,		20,		59,		-3
-292,		308,		19720,		22,		73,		6
-196,		448,		19784,		3,		95,		20
-276,		304,		19804,		-2,		68,		-12
-276,		448,		19788,		-22,		84,		28
-224,		444,		19676,		-5,		88,		16
-120,		348,		19760,		5,		80,		-5
-264,		452,		19864,		-21,		89,		-2
-340,		480,		19864,		-8,		87,		0
-300,		340,		19772,		-3,		74,		4
-256,		340,		19884,		-5,		65,		4
-240,		500,		19804,		-1,		102,		9
-168,		424,		19820,		0,		85,		20
-176,		452,		19840,		19,		71,		10
-108,		340,		19812,		-5,		74,		-10
-236,		308,		19824,		17,		89,		11
-232,		460,		19792,		-3,		85,		10
-232,		380,		19860,		-3,		82,		1
-200,		376,		19840,		1,		63,		29
-196,		348,		19744,		-11,		70,		30
-264,		432,		19728,		-1,		67,		21
-288,		424,		19772,		2,		96,		6
-256,		332,		19676,		25,		81,		4
-176,		336,		19752,		4,		85,		20
-180,		484,		19732,		-9,		45,		14
-224,		524,		19836,		4,		77,		0
-204,		400,		19852,		-4,		50,		-6
-168,		440,		19800,		1,		107,		3
-216,		352,		19752,		0,		79,		15
-248,		364,		19736,		-4,		109,		-1
-244,		408,		19812,		-9,		83,		1
-344,		364,		19772,		-15,		86,		15
-296,		376,		19728,		14,		102,		-21
-216,		332,		19604,		-32,		76,		32
-216,		428,		19764,		4,		63,		6
-168,		452,		19852,		5,		64,		6
-292,		392,		19868,		23,		76,		8
-196,		352,		19812,		18,		84,		-8
-332,		420,		19796,		10,		84,		6
-172,		400,		19792,		16,		76,		24
-264,		416,		19756,		-5,		84,		19
-188,		380,		19720,		2,		75,		-15
-216,		408,		19872,		-2,		74,		5
-252,		404,		19900,		-10,		86,		2
-192,		480,		19648,		-18,		65,		15
-180,		400,		19712,		2,		91,		24
-204,		468,		19672,		26,		77,		12
-292,		416,		19600,		12,		83,		4
-212,		392,		19816,		3,		72,		23
-280,		472,		19716,		29,		77,		-12
-276,		336,		19760,		-10,		50,		6
-188,		420,		19668,		2,		62,		-7
-216,		452,		19788,		4,		72,		-2
-244,		412,		19820,		-3,		84,		10
-216,		320,		19828,		-6,		74,		-1
-240,		464,		19900,		-18,		64,		-1
-244,		352,		19900,		-1,		60,		-9
-148,		404,		19696,		8,		88,		-10
-228,		392,		19772,		20,		67,		3
-264,		416,		19856,		-1,		94,		9
-240,		416,		19744,		13,		62,		14
-216,		376,		19820,		7,		78,		-20
-276,		476,		19816,		-2,		72,		18
-264,		416,		19776,		13,		86,		26
-156,		384,		19836,		24,		98,		-1
-172,		468,		19752,		4,		48,		5
-264,		376,		19760,		5,		52,		10
-204,		404,		19876,		8,		81,		3
-152,		420,		19988,		4,		81,		-10
-244,		400,		19644,		-7,		82,		-9
-76,		392,		19644,		7,		57,		-5
-196,		452,		19724,		-10,		105,		-1
-220,		392,		19796,		5,		57,		13
-92,		468,		19776,		-2,		61,		16
-296,		352,		19688,		-5,		66,		-15
-232,		420,		20008,		-14,		108,		-3
-200,		400,		19676,		10,		83,		-1
-196,		476,		19788,		26,		75,		22
-160,		420,		19756,		-1,		52,		-11
-264,		332,		19816,		4,		66,		21
-208,		336,		19800,		-9,		76,		-4
-216,		456,		19840,		3,		80,		-10
-244,		400,		19760,		-13,		72,		27
-256,		404,		19724,		-6,		92,		-11
-268,		392,		19704,		-7,		92,		21
-216,		504,		19748,		15,		87,		-16
-224,		344,		19724,		-17,		84,		0
-160,		484,		19836,		-24,		54,		-2
-272,		388,		19944,		7,		76,		24
-168,		420,		19708,		-10,		74,		1
-220,		372,		19864,		1,		76,		21
-184,		424,		19708,		-7,		69,		2
-256,		464,		19796,		-10,		86,		-12
-316,		452,		19660,		-13,		51,		10
-264,		380,		19712,		1,		67,		10
-236,		376,		19800,		5,		78,		1
-168,		408,		19760,		-1,		72,		-19
-296,		400,		19872,		8,		73,		6
-304,		380,		19860,		-6,		91,		11
-324,		460,		19816,		-1,		99,		-17
-244,		416,		19908,		14,		71,		7
-208,		400,		19912,		-1,		82,		3
-188,		376,		19756,		-8,		84,		14
-344,		396,		19844,		-25,		86,		-24
-112,		376,		19856,		-7,		72,		3
-196,		408,		19808,		8,		66,		-8
-272,		396,		19860,		16,		83,		-2
-244,		384,		19736,		11,		73,		3
-208,		412,		19900,		1,		99,		-6
-276,		416,		19860,		-11,		105,		13
-240,		380,		19656,		-11,		77,		21
-228,		456,		19740,		-18,		93,		13
-264,		392,		19752,		-17,		74,		10
-208,		480,		19804,		-8,		79,		-19
-204,		396,		19836,		11,		89,		6
-256,		384,		19780,		3,		77,		6
-264,		428,		19760,		3,		64,		12
-252,		380,		19832,		-22,		48,		3
-356,		392,		19672,		10,		67,		-9
-264,		444,		19672,		-3,		71,		9
-264,		420,		19644,		-23,		62,		-27
-408,		340,		19696,		10,		74,		-21
-216,		416,		19852,		12,		90,		-4
-212,		420,		19860,		0,		86,		-10
-264,		456,		19792,		-6,		105,		-21
-216,		504,		19836,		-32,		69,		1
-308,		472,		19900,		-19,		71,		12
-212,		392,		19776,		-3,		80,		3
-164,		392,		19796,		-4,		64,		14
-252,		444,		19828,		-9,		55,		-16
-212,		380,		19808,		0,		65,		6
-264,		332,		19892,		2,		73,		6
-196,		344,		19788,		21,		80,		-8
-124,		512,		19888,		7,		57,		9
-208,		420,		19836,		-18,		66,		21
-188,		296,		19768,		-7,		68,		10
-284,		448,		19864,		-19,		87,		17
-188,		364,		19856,		6,		82,		5
-300,		468,		19640,		5,		87,		2
-184,		568,		19724,		2,		53,		16
-256,		484,		19720,		-27,		80,		-8
-200,		312,		19884,		-8,		50,		1
-212,		384,		19780,		-15,		93,		3
-252,		380,		19608,		14,		71,		-13
-296,		408,		19808,		19,		75,		9
-184,		376,		19900,		-32,		96,		-2
-232,		440,		19740,		-18,		58,		-6
-232,		428,		19768,		-6,		73,		36
-200,		420,		19752,		-10,		80,		-9
-240,		408,		19680,		9,		85,		-7
-192,		444,		19872,		-24,		49,		-7
-160,		404,		19832,		-6,		57,		11
-272,		448,		19752,		-23,		79,		1
-212,		456,		19824,		1,		74,		-10
-180,		464,		19700,		-11,		101,		-4
-256,		396,		19668,		14,		84,		15
-268,		512,		19716,		-4,		62,		2
-184,		388,		19788,		-2,		71,		-1
-108,		420,		19848,		9,		77,		19
-248,		460,		19748,		-2,		66,		15
-288,		428,		19804,		13,		90,		-3
-144,		460,		19708,		-25,		73,		7
-96,		432,		19812,		1,		84,		9
-288,		416,		19892,		-12,		77,		-17
-200,		468,		19892,		13,		89,		20
-240,		408,		19700,		-10,		79,		27
-284,		348,		19712,		-7,		74,		-10
-208,		364,		19872,		-27,		82,		28
-228,		352,		19728,		-9,		82,		13
-316,		396,		19736,		9,		69,		4
-208,		392,		19732,		7,		66,		20
-212,		480,		19808,		15,		79,		18
-208,		328,		19748,		-19,		85,		1
-196,		404,		19892,		8,		75,		2
-256,		380,		19824,		-1,		97,		16
-232,		444,		19676,		24,		90,		22
-292,		432,		19724,		0,		85,		2
-144,		396,		19712,		0,		66,		6
-272,		456,		19768,		-17,		78,		12
-232,		336,		19752,		-21,		61,		3
-204,		292,		19712,		-4,		101,		1
-260,		344,		19732,		-16,		69,		6
-288,		384,		19816,		-25,		63,		-3
-212,		416,		19792,		6,		79,		22
-256,		464,		19768,		-10,		63,		25
-284,		400,		19776,		10,		80,		-12
-360,		460,		19904,		-13,		71,		3
-152,		336,		19752,		8,		51,		6
-208,		356,		19840,		-11,		83,		10
-312,		484,		19828,		-6,		78,		-17
-236,		380,		19680,		15,		81,		-10
-292,		408,		19724,		-5,		76,		18
-284,		348,		19856,		11,		64,		-9
-212,		488,		19820,		6,		89,		-23
-248,		488,		19908,		8,		68,		-8
-168,		416,		19800,		-36,		85,		20
-252,		380,		19852,		0,		69,		9
-284,		544,		19796,		-4,		69,		7
-240,		460,		19620,		-20,		63,		-14
-200,		480,		19744,		-14,		78,		33
-252,		428,		19712,		-34,		63,		-1
-232,		404,		19884,		1,		86,		11
-332,		360,		19824,		8,		58,		16
-144,		460,		19696,		4,		73,		10
-136,		284,		19684,		-1,		58,		15
-192,		404,		19720,		-2,		107,		4
-240,		404,		19772,		-9,		79,		9
-204,		336,		19824,		-7,		66,		22
-196,		472,		19684,		15,		76,		4
-360,		488,		19856,		-12,		76,		1
-224,		404,		19760,		-6,		98,		-11
-224,		348,		19856,		-8,		61,		-4
-136,		460,		19816,		-4,		81,		21
-148,		392,		19728,		20,		95,		-14
-248,		464,		19700,		-24,		71,		2
-204,		452,		19764,		10,		80,		-3
-300,		376,		19684,		-17,		92,		17
-156,		504,		19856,		0,		70,		12
-224,		452,		19876,		-11,		80,		7
-236,		460,		19608,		6,		62,		1
-224,		444,		19764,		-21,		62,		27
