-4,		70,		2
15,		76,		-9
-4,		85,		5
-7,		69,		-6
5,		82,		-1
-11,		93,		-5
-5,		82,		-1
3,		96,		-11
-4,		49,		-8
-6,		56,		5
12,		76,		1
-5,		58,		-27
0,		78,		4
-3,		75,		-16
25,		73,		-1
-5,		60,		-16
4,		86,		-21
-5,		83,		-4
-19,		72,		11
-3,		70,		-19
2,		71,		1
11,		70,		-3
-17,		61,		-9
9,		80,		-13
19,		49,		-4
-15,		67,		-3
11,		77,		-15
11,		80,		8
4,		88,		-8
14,		85,		13
9,		72,		4
1,		85,		-17
15,		80,		-26
11,		62,		-14
3,		91,		-16
12,		78,		-3
8,		73,		4
0,		81,		-23
-1,		74,		13
-3,		71,		-1
-2,		72,		13
14,		80,		-14
-12,		73,		-3
-11,		92,		1
6,		64,		-6
14,		71,		4
-24,		67,		-1
10,		92,		11
-2,		81,		1
13,		76,		0
-7,		72,		-10
0,		66,		-3
4,		69,		-9
8,		75,		-11
-12,		88,		2
15,		69,		-10
1,		69,		-4
-11,		73,		-22
4,		72,		-14
-14,		79,		-3
9,		79,		-11
-3,		88,		-14
-12,		89,		-10
17,		72,		-6
-8,		83,		-13
-2,		78,		2
-2,		51,		-15
-1,		75,		12
14,		68,		3
19,		72,		3
-2,		83,		-21
12,		96,		-2
-5,		70,		-11
-5,		87,		9
15,		96,		-12
-15,		61,		-9
-13,		84,		-15
-7,		81,		-5
3,		94,		-19
-4,		84,		-3
-8,		71,		-8
3,		89,		-9
-9,		77,		7
-3,		81,		-5
12,		75,		2
-13,		73,		-11
22,		90,		-17
-3,		85,		-5
12,		62,		-1
18,		105,		3
6,		83,		-17
-8,		74,		10
-5,		66,		-18
7,		69,		-7
-1,		80,		3
14,		81,		-7
1,		79,		-25
9,		52,		-2
1,		78,		-8
16,		80,		-8
-9,		87,		2
10,		71,		-4
-30,		87,		-3
-8,		76,		2
6,		84,		-35
-15,		68,		15
7,		83,		9
-11,		75,		0
9,		80,		9
11,		71,		-6
-10,		64,		-16
-3,		74,		-6
4,		79,		2
-2,		80,		-13
-12,		70,		-10
1,		86,		-4
0,		58,		-5
-16,		62,		-23
7,		73,		-3
-3,		89,		2
1,		80,		-2
1,		66,		-10
-2,		78,		-8
12,		67,		-41
2,		60,		-10
-1,		71,		-5
-1,		55,		-14
13,		99,		-11
8,		87,		11
-3,		91,		-8
-6,		72,		-12
17,		73,		11
10,		71,		3
24,		94,		-1
0,		70,		-1
15,		93,		-7
8,		43,		0
4,		56,		-6
-11,		94,		3
-5,		77,		6
1,		98,		-13
2,		58,		1
-20,		76,		-9
3,		81,		12
7,		87,		-8
-23,		81,		-2
-8,		71,		-13
5,		82,		18
5,		77,		-16
-12,		65,		-13
9,		76,		3
-3,		68,		-21
4,		64,		-6
5,		74,		21
-6,		88,		2
3,		57,		5
1,		75,		-18
19,		58,		3
6,		63,		6
-12,		90,		2
-2,		72,		-28
4,		73,		7
-21,		68,		0
7,		69,		-15
13,		81,		-16
-4,		90,		1
6,		78,		-32
7,		64,		0
7,		86,		-8
-11,		75,		-29
-2,		99,		-26
0,		65,		13
8,		76,		-10
8,		66,		-21
-15,		99,		-21
5,		83,		-5
4,		86,		-11
-10,		61,		-10
-11,		83,		-13
8,		96,		-2
-3,		65,		-31
1,		77,		12
-5,		65,		4
-10,		77,		-1
1,		68,		-18
-10,		73,		-3
1,		72,		-2
-7,		78,		-4
-1,		60,		-2
17,		76,		6
-1,		83,		-9
16,		54,		11
8,		84,		-28
3,		90,		-19
5,		91,		-19
2,		76,		-15
-10,		80,		7
6,		89,		-7
-3,		82,		-14
0,		70,		-14
3,		60,		2
7,		71,		-5
20,		80,		-4
-1,		75,		-8
0,		90,		-16
-15,		68,		0
9,		72,		-16
-8,		85,		6
2,		68,		-17
-2,		79,		-4
8,		80,		-4
-21,		80,		-5
4,		74,		-11
-4,		82,		-10
3,		63,		7
-2,		77,		-4
-6,		95,		6
-6,		76,		-21
2,		95,		3
3,		66,		4
-1,		66,		-13
9,		75,		12
-11,		71,		0
18,		60,		-2
-15,		63,		3
4,		67,		-1
-6,		74,		-15
5,		48,		-10
-5,		82,		5
6,		64,		-12
-1,		57,		-18
13,		85,		-5
5,		83,		-22
11,		79,		-6
3,		69,		-12
7,		94,		-18
-4,		91,		1
-4,		68,		-12
3,		72,		-2
-6,		89,		0
-13,		72,		-5
3,		86,		-6
3,		77,		-2
-1,		78,		-7
3,		76,		11
5,		72,		3
4,		87,		-11
0,		81,		-32
-7,		56,		-7
5,		103,		-12
5,		90,		-13
-8,		82,		-26
15,		60,		-15
-18,		68,		-13
-6,		66,		-2
-1,		75,		-20
10,		68,		2
-1,		83,		4
8,		68,		-8
-14,		76,		7
7,		68,		-21
18,		82,		2
-3,		76,		2
10,		76,		14
11,		61,		-18
-2,		75,		-6
-6,		68,		-19
-11,		87,		6
-6,		85,		7
-3,		67,		-10
-2,		82,		3
4,		69,		5
12,		74,		-2
3,		90,		-15
7,		86,		-11
11,		77,		-8
-17,		77,		8
10,		80,		3
-2,		84,		-8
8,		73,		-32
-14,		66,		-10
5,		75,		-15
0,		72,		-7
-7,		81,		-12
11,		65,		-17
11,		85,		7
-11,		48,		-17
-11,		62,		-12
7,		89,		-9
-4,		65,		11
10,		76,		0
-4,		77,		-9
-2,		95,		-2
1,		78,		1
2,		54,		-30
-4,		86,		1
-4,		87,		5
0,		89,		-25
-5,		75,		3
14,		79,		0
-9,		80,		-3
-10,		86,		-13
10,		78,		-9
1,		81,		-7
-11,		72,		-14
-21,		76,		-10
4,		76,		-17
23,		73,		-10
-15,		87,		-11
14,		82,		-2
-2,		74,		10
-7,		88,		-15
-19,		106,		-5
1,		49,		-8
-7,		66,		-15
-2,		69,		0
-2,		81,		14
14,		70,		25
-8,		88,		-5
4,		95,		-8
-4,		92,		1
7,		70,		-10
-10,		83,		-11
8,		60,		-11
-14,		77,		-4
-15,		95,		9
-4,		79,		6
1,		76,		-8
-8,		82,		-19
-2,		74,		-12
-8,		95,		8
3,		91,		-10
-15,		74,		-10
0,		86,		-20
10,		65,		-5
1,		55,		-12
-1,		75,		-3
2,		75,		6
18,		74,		0
-6,		76,		-5
5,		73,		-18
-7,		54,		-6
-9,		90,		-8
14,		80,		2
10,		87,		-18
-2,		71,		6
5,		67,		0
7,		54,		-11
2,		78,		0
6,		52,		6
1,		72,		-27
-14,		52,		-10
-6,		70,		10
-2,		62,		-6
2,		67,		-5
5,		79,		1
-2,		63,		-16
12,		59,		20
5,		80,		-7
12,		95,		10
-6,		64,		18
-7,		58,		3
-4,		79,		-11
-17,		74,		-6
12,		86,		-19
-10,		72,		-3
4,		96,		-40
0,		88,		-3
-1,		71,		2
-8,		75,		-5
-3,		91,		12
-6,		64,		2
-12,		73,		-20
4,		74,		-18
-13,		85,		22
-22,		83,		-10
2,		81,		2
-10,		79,		-17
-3,		68,		10
-7,		74,		-6
-11,		85,		-23
12,		85,		1
7,		89,		5
0,		72,		-20
-4,		78,		-12
-1,		60,		-4
12,		84,		7
2,		69,		2
-7,		71,		8
12,		74,		-1
-1,		78,		-9
16,		72,		2
-7,		91,		-5
5,		72,		0
-2,		86,		-5
-8,		72,		-8
13,		71,		-3
5,		85,		-9
2,		67,		-8
-1,		69,		10
-8,		68,		7
-7,		100,		-14
-8,		66,		5
0,		68,		1
9,		57,		0
19,		72,		-29
6,		50,		-26
-2,		76,		0
15,		69,		8
7,		62,		0
-6,		71,		-2
6,		66,		-8
-18,		69,		-7
6,		63,		7
-3,		94,		1
3,		81,		3
1,		72,		-16
7,		75,		-8
-2,		100,		-8
9,		103,		-10
-8,		83,		-23
-2,		73,		-2
4,		78,		-28
9,		67,		-4
20,		75,		6
-10,		78,		3
-3,		73,		11
-2,		72,		-24
12,		74,		6
-14,		71,		-12
5,		84,		1
13,		74,		1
8,		62,		8
-4,		78,		-7
-5,		79,		-6
9,		86,		11
-3,		71,		15
5,		84,		-14
-8,		66,		-14
11,		76,		-16
-5,		65,		-14
0,		84,		-2
-16,		75,		7
-6,		84,		-1
-14,		68,		-9
-2,		68,		-10
-2,		87,		-7
11,		75,		7
-12,		91,		-4
4,		72,		-25
3,		87,		-12
-2,		77,		-24
-2,		82,		2
5,		99,		-14
-3,		81,		-2
12,		70,		-10
13,		63,		-5
-10,		60,		5
-6,		68,		0
-3,		73,		-14
-7,		86,		6
4,		72,		-18
3,		87,		9
16,		83,		-13
-9,		73,		-11
-20,		83,		-8
11,		74,		-21
-10,		53,		-7
13,		83,		-8
19,		88,		-13
-7,		95,		15
-3,		64,		-12
-6,		76,		-20
-2,		64,		-14
-19,		73,		5
-11,		81,		-6
8,		80,		-7
17,		84,		-7
-16,		49,		-22
-10,		78,		1
14,		85,		5
10,		69,		-12
-29,		65,		19
-15,		83,		-4
4,		71,		14
-4,		79,		-17
-1,		62,		-2
-4,		59,		-17
10,		83,		-9
-13,		65,		5
2,		70,		-21
0,		74,		0
6,		68,		-20
-1,		55,		-11
4,		80,		-15
-11,		75,		-9
6,		93,		-5
3,		80,		-4
1,		71,		-5
1,		88,		0
2,		75,		2
10,		73,		12
2,		70,		0
22,		92,		-8
-1,		72,		2
-7,		77,		-9
4,		65,		-34
-12,		72,		6
-14,		60,		-13
-6,		80,		5
3,		45,		10
-3,		95,		-5
5,		64,		-8
-27,		86,		-7
0,		80,		5
22,		83,		-6
7,		88,		8
-3,		80,		-3
-4,		90,		-15
-2,		67,		-19
12,		67,		0
-12,		78,		-40
4,		87,		-8
-13,		74,		-28
11,		94,		15
-6,		82,		-12
-1,		76,		-17
-6,		82,		-25
-6,		60,		-1
7,		70,		-13
13,		79,		-15
-3,		66,		-2
-11,		62,		-20
-10,		57,		9
2,		74,		-4
-4,		78,		2
10,		70,		-24
-5,		73,		-10
20,		87,		6
0,		87,		-5
-9,		68,		0
5,		80,		-10
19,		69,		-12
-10,		82,		-15
13,		65,		-16
-4,		78,		1
15,		60,		-15
20,		90,		-16
-2,		78,		4
-6,		76,		2
-4,		93,		-12
-9,		90,		-3
-1,		72,		-4
-5,		65,		6
13,		72,		-7
-1,		65,		-9
2,		76,		-33
13,		87,		2
1,		55,		-4
4,		93,		-16
-13,		72,		-20
-18,		76,		-17
0,		80,		11
-1,		76,		-31
13,		94,		-5
-8,		58,		-13
-1,		83,		1
8,		69,		-5
11,		72,		-29
3,		100,		-1
-3,		73,		-18
14,		68,		-13
-13,		54,		-8
7,		81,		-33
-8,		68,		2
4,		49,		-24
-10,		103,		-30
5,		75,		-17
-18,		68,		-19
19,		102,		-5
-8,		82,		-1
11,		74,		-28
0,		65,		-12
-1,		75,		-16
16,		80,		-3
-5,		84,		-14
8,		89,		-10
23,		96,		-1
-10,		85,		-28
-10,		84,		-24
8,		69,		2
1,		74,		-5
8,		55,		-10
-6,		82,		21
2,		55,		-8
3,		73,		-14
-5,		80,		14
21,		70,		-7
-7,		83,		-6
1,		71,		-9
6,		72,		-7
-7,		70,		-32
13,		70,		1
5,		78,		1
-12,		88,		-2
-4,		63,		3
-3,		77,		-8
-3,		75,		4
5,		81,		5
-5,		91,		-15
15,		89,		-10
-12,		79,		-1
8,		69,		-8
8,		64,		-9
-16,		86,		-12
-5,		82,		6
-6,		81,		-10
23,		86,		-5
-7,		73,		1
-20,		56,		-15
-15,		79,		18
-5,		80,		-4
-6,		68,		-8
7,		70,		-1
-8,		73,		-15
3,		60,		-20
-7,		70,		1
-9,		78,		-7
12,		81,		-2
-2,		90,		5
17,		85,		-6
10,		84,		-8
-4,		76,		-16
13,		80,		-8
-1,		70,		9
20,		59,		-21
-11,		78,		-16
0,		76,		9
9,		82,		-13
-3,		69,		-10
-4,		62,		4
-7,		78,		-4
11,		92,		6
-17,		67,		-12
-4,		84,		5
2,		76,		-3
7,		84,		-26
-3,		72,		-12
18,		62,		0
12,		90,		5
-5,		90,		-4
-13,		95,		0
11,		80,		-1
-5,		78,		0
9,		65,		-6
-3,		99,		-7
10,		83,		7
7,		75,		-25
1,		88,		-3
-4,		79,		-14
-2,		86,		0
6,		72,		-20
20,		63,		10
-8,		79,		7
-4,		84,		-11
-1,		83,		3
11,		54,		1
7,		82,		2
-16,		73,		6
2,		106,		-13
0,		80,		-25
-24,		71,		-2
12,		80,		1
13,		106,		-20
-23,		80,		-3
-2,		65,		13
-13,		85,		15
1,		78,		-15
5,		92,		3
-5,		75,		-15
3,		82,		8
-6,		72,		-3
-3,		86,		-13
8,		56,		4
6,		85,		-11
-1,		81,		-2
-6,		80,		-15
5,		70,		-17
-5,		60,		4
12,		101,		-15
-4,		84,		9
4,		78,		-13
-13,		73,		-3
1,		74,		2
-1,		64,		4
21,		89,		13
-4,		72,		-4
-9,		89,		-18
1,		57,		-8
-4,		71,		-6
13,		70,		1
14,		39,		-5
14,		73,		-8
14,		78,		-4
14,		75,		1
6,		74,		-1
-13,		69,		-11
-10,		59,		-19
-9,		89,		-6
14,		100,		-12
-11,		71,		-6
9,		70,		-17
-1,		78,		-3
-1,		80,		-2
6,		56,		2
-5,		75,		2
-7,		78,		-7
3,		61,		4
-2,		75,		-2
5,		99,		-6
6,		73,		4
-19,		85,		-12
22,		70,		-10
2,		59,		14
-3,		65,		-14
28,		82,		5
-11,		82,		-10
9,		86,		-14
-11,		78,		0
18,		64,		-15
-3,		92,		-20
-10,		78,		-4
19,		82,		12
1,		85,		-4
12,		86,		-1
-5,		60,		20
-2,		88,		-20
9,		89,		13
6,		70,		-14
13,		82,		8
1,		82,		6
0,		76,		-5
-6,		75,		9
8,		81,		-21
12,		76,		-2
-3,		74,		-14
5,		94,		-16
8,		75,		3
3,		71,		14
-7,		79,		-6
6,		62,		-10
8,		91,		-10
9,		74,		-21
2,		68,		-14
-13,		88,		-5
-20,		68,		-4
3,		95,		-14
-6,		71,		-13
9,		87,		2
2,		62,		-17
1,		83,		-9
-1,		73,		-4
-3,		81,		-13
-1,		75,		-1
3,		78,		-5
-17,		66,		-7
-5,		80,		-19
-3,		73,		6
-1,		67,		0
0,		77,		-12
-10,		84,		-10
6,		84,		-32
-19,		93,		-17
-4,		66,		-8
-12,		77,		-1
-3,		101,		-13
-2,		66,		-3
20,		76,		-13
3,		86,		-16
6,		66,		1
-2,		79,		3
-3,		76,		-11
-20,		69,		-19
1,		86,		12
11,		75,		17
-9,		75,		-8
1,		69,		-13
-1,		82,		3
12,		78,		-11
2,		86,		-6
-7,		78,		-21
5,		64,		15
2,		67,		-31
-4,		86,		4
-8,		66,		-3
6,		84,		-10
-2,		75,		-8
4,		105,		-10
4,		74,		-6
1,		75,		-11
7,		79,		11
9,		86,		5
8,		89,		3
8,		66,		7
-12,		67,		-13
-11,		62,		-12
11,		81,		15
6,		75,		-1
0,		81,		4
0,		81,		22
8,		72,		-3
-4,		80,		7
7,		74,		-13
-18,		87,		-7
-10,		75,		-8
-8,		73,		-9
-9,		101,		-14
10,		82,		-5
-10,		87,		-18
2,		60,		-16
11,		75,		-21
20,		68,		-15
9,		79,		-11
-3,		75,		-11
4,		57,		6
-20,		78,		-1
4,		68,		-1
-15,		75,		-3
2,		74,		3
-5,		70,		-5
-4,		66,		-21
24,		74,		-7
7,		78,		4
4,		63,		-16
-3,		110,		21
4,		89,		-11
-6,		70,		-25
-3,		66,		-9
-35,		89,		-7
16,		58,		14
-6,		77,		-22
3,		76,		0
7,		89,		-14
7,		86,		2
-5,		62,		-10
13,		93,		4
-10,		77,		-9
-3,		83,		11
9,		58,		-1
12,		81,		-13
19,		68,		1
-4,		70,		-6
6,		85,		-20
13,		77,		-14
-6,		68,		-12
14,		79,		-11
4,		63,		6
4,		95,		-10
12,		79,		-7
-3,		83,		25
0,		73,		-13
9,		65,		-15
2,		71,		-8
-14,		72,		-21
-7,		69,		-11
6,		90,		3
12,		77,		-11
-3,		86,		-11
13,		84,		-12
-14,		63,		-2
4,		77,		-19
11,		70,		-5
-18,		74,		-11
-12,		83,		-8
-12,		88,		-10
-2,		84,		3
5,		80,		-14
-3,		73,		-4
-13,		90,		-17
-1,		87,		2
-3,		69,		-2
22,		88,		7
0,		66,		6
1,		82,		-7
0,		80,		-4
4,		97,		-2
-11,		59,		-1
16,		81,		-4
-2,		78,		3
-9,		81,		3
13,		66,		21
4,		77,		-13
7,		89,		9
-7,		77,		-31
8,		64,		-15
13,		90,		-16
-16,		62,		9
10,		70,		-3
4,		97,		-11
4,		54,		3
9,		54,		-6
-3,		78,		-10
19,		55,		6
7,		89,		-12
17,		77,		25
12,		64,		-4
13,		69,		-5
8,		84,		-3
-6,		95,		-1
11,		66,		-17
-3,		62,		-6
-20,		64,		-6
4,		89,		-5
2,		72,		-15
18,		85,		-5
4,		71,		0
-3,		84,		-7
12,		71,		-3
-1,		84,		-2
8,		55,		-3
4,		71,		-9
0,		76,		-8
-4,		89,		-7
7,		65,		-1
-6,		56,		-10
18,		69,		-4
-6,		70,		0
4,		64,		-24
17,		76,		-18
-13,		58,		-1
6,		72,		-12
-15,		61,		11
-3,		59,		0
8,		92,		4
6,		82,		9
11,		63,		-22
-6,		71,		-13
4,		77,		-22
4,		71,		-16
2,		84,		6
2,		85,		-10
3,		76,		-17
-6,		63,		-11
7,		73,		-9
-3,		65,		-4
-3,		86,		-2
-4,		89,		5
1,		65,		3
14,		73,		22
7,		56,		-19
3,		84,		3
-22,		75,		-7
-6,		51,		-9
5,		96,		19
-9,		65,		-20
-7,		83,		3
-10,		75,		4
7,		100,		-13
-9,		88,		2
18,		81,		4
-1,		49,		-15
2,		58,		-22
15,		84,		-2
-1,		73,		0
4,		73,		-10
3,		69,		-1
1,		55,		-11
-12,		76,		5
7,		79,		-4
13,		79,		7
1,		64,		-1
3,		78,		-14
8,		80,		-13
13,		72,		-2
3,		63,		8
3,		84,		2
-13,		84,		-32
9,		72,		0
14,		71,		1
-9,		84,		-9
-15,		64,		-12
2,		74,		-10
8,		80,		-10
14,		67,		4
-15,		84,		10
-11,		66,		1
4,		67,		9
-6,		85,		-17
9,		85,		-2
-6,		71,		-17
5,		86,		-29
-4,		72,		6
1,		91,		-8
6,		74,		-6
14,		79,		-1
-6,		69,		-5
0,		84,		-27
7,		72,		-1
0,		74,		-4
-2,		77,		-3
-2,		76,		-15
12,		79,		-3
24,		70,		12
0,		74,		-21
10,		58,		-12
-14,		95,		-10
1,		91,		16
-1,		63,		-15
13,		69,		-6
14,		79,		5
-13,		54,		-16
0,		77,		-12
9,		96,		-15
11,		45,		4
13,		66,		-10
6,		94,		-7
-2,		79,		6
21,		79,		-4
19,		83,		8
-18,		57,		-3
-4,		78,		-28
17,		64,		-4
1,		75,		-14
-13,		75,		-5
17,		86,		-9
-16,		65,		16
3,		69,		9
18,		87,		9
-7,		80,		-20
8,		91,		-13
-13,		79,		-9
-4,		88,		-13
7,		88,		-4
-6,		83,		-13
2,		76,		-17
-9,		79,		-2
-5,		96,		-18
1,		73,		6
5,		74,		-4
4,		91,		8
7,		80,		-4
-12,		79,		-4
0,		71,		-6
17,		83,		-22
-5,		96,		6
0,		71,		-4
0,		105,		4
9,		68,		-8
5,		96,		-2
-6,		64,		8
12,		76,		-9
1,		69,		-4
13,		75,		-26
-12,		94,		-13
17,		94,		7
10,		79,		-4
17,		73,		8
8,		84,		1
16,		67,		-6
9,		80,		-21
7,		67,		2
3,		79,		-11
7,		81,		0
20,		85,		-16
-1,		60,		6
0,		82,		-14
4,		72,		-3
1,		79,		-6
-3,		69,		7
7,		68,		-2
7,		67,		-24
1,		91,		7
21,		83,		2
1,		85,		-9
8,		75,		-5
6,		63,		3
-1,		103,		-5
4,		87,		-9
-15,		75,		0
6,		58,		9
8,		76,		-5
-10,		80,		-16
-7,		73,		0
4,		74,		-9
18,		80,		14
-1,		71,		-6
0,		64,		-4
-2,		69,		9
14,		79,		5
0,		74,		3
-11,		71,		6
-8,		75,		3
-8,		74,		-1
1,		81,		-3
12,		87,		2
8,		83,		-3
-15,		80,		4
2,		87,		-6
-3,		83,		3
-4,		77,		-3
-9,		48,		12
0,		85,		-5
-10,		84,		7
0,		79,		-27
10,		68,		-14
4,		66,		-15
-4,		57,		-1
1,		61,		-2
14,		72,		9
-4,		103,		-28
10,		87,		-8
4,		89,		0
9,		54,		-7
-7,		95,		11
3,		63,		-20
2,		82,		0
-5,		86,		11
18,		76,		0
-6,		54,		5
2,		73,		-5
-2,		70,		10
12,		92,		4
10,		73,		1
-2,		72,		3
-10,		68,		-12
-4,		60,		-3
-4,		85,		-2
14,		79,		-15
7,		74,		-11
-11,		88,		-14
-2,		77,		-14
5,		82,		4
2,		97,		-13
0,		70,		-4
1,		95,		-5
6,		60,		-10
-1,		67,		-23
10,		90,		-7
-1,		78,		6
0,		85,		5
5,		74,		-16
7,		67,		0
-16,		80,		-3
10,		76,		-7
-1,		99,		0
2,		57,		-8
8,		73,		-6
-3,		77,		-8
8,		77,		1
4,		78,		-15
-1,		66,		4
3,		95,		0
19,		77,		-2
-3,		87,		-4
-8,		60,		-8
-21,		71,		-8
19,		78,		1
8,		79,		-15
0,		63,		5
18,		102,		-15
13,		73,		-15
-6,		80,		-6
-7,		71,		-2
19,		61,		-13
2,		80,		-4
20,		86,		-4
-17,		95,		12
9,		86,		-12
14,		94,		-29
10,		82,		-14
3,		72,		-8
-6,		99,		-4
1,		96,		-4
-6,		76,		-11
2,		90,		-3
-9,		83,		-7
-1,		97,		-11
6,		76,		-6
3,		83,		-10
3,		67,		6
-13,		71,		9
19,		82,		3
14,		86,		3
-7,		75,		-24
9,		92,		-9
6,		74,		-7
-3,		72,		-10
19,		91,		1
-12,		60,		-8
-7,		80,		10
-11,		84,		-11
-10,		61,		-1
0,		74,		-3
17,		85,		-15
-1,		77,		1
4,		50,		-7
5,		81,		0
14,		75,		-10
20,		72,		-2
4,		78,		-4
1,		75,		-6
3,		87,		10
14,		87,		-4
-4,		90,		-4
-8,		83,		-14
-2,		72,		-8
9,		74,		4
-7,		73,		-5
0,		77,		-4
-2,		78,		6
-11,		83,		-32
26,		45,		-14
14,		60,		-8
7,		78,		-13
7,		82,		9
-2,		88,		-22
9,		79,		-7
14,		72,		-8
4,		86,		-17
0,		72,		2
-5,		94,		-21
7,		76,		10
7,		79,		-11
-17,		70,		-13
16,		79,		-5
0,		69,		22
-6,		62,		-27
23,		91,		-2
-6,		69,		-1
2,		75,		0
18,		89,		5
-7,		72,		-8
14,		79,		-18
2,		82,		7
-5,		63,		-11
1,		80,		10
-3,		67,		-5
9,		93,		-5
18,		69,		-13
-5,		90,		-16
7,		88,		-16
4,		78,		-12
0,		87,		-13
5,		82,		-5
9,		55,		3
7,		66,		-14
-12,		59,		10
-4,		81,		-3
4,		75,		-11
-8,		68,		-14
0,		68,		13
4,		83,		-9
2,		75,		1
17,		79,		5
5,		64,		-12
-8,		64,		-10
18,		90,		1
24,		67,		-7
-13,		75,		14
-3,		93,		-4
-4,		79,		-6
8,		77,		9
7,		79,		-16
-14,		81,		-4
-1,		64,		-4
-4,		72,		-7
-2,		87,		-10
16,		78,		-16
1,		95,		-1
-16,		63,		-28
17,		74,		10
9,		65,		-5
0,		75,		-18
13,		107,		-20
15,		66,		14
-4,		89,		-2
8,		84,		2
7,		71,		-16
13,		73,		-13
-15,		61,		-5
-7,		78,		-4
13,		91,		-2
10,		84,		0
12,		112,		17
6,		73,		-4
-6,		86,		-4
4,		92,		4
4,		71,		-2
-1,		68,		13
1,		81,		-8
-11,		77,		-8
-6,		78,		1
1,		68,		-19
7,		78,		1
-9,		68,		8
-6,		89,		-15
-1,		73,		-11
10,		88,		-9
6,		64,		-3
8,		63,		11
-9,		83,		-2
15,		80,		-1
2,		60,		-6
15,		91,		1
-4,		58,		-18
17,		89,		22
-20,		71,		-2
16,		80,		-4
-13,		95,		10
12,		79,		6
-4,		70,		-11
6,		87,		5
13,		69,		-10
2,		70,		-4
-1,		92,		-1
3,		75,		-11
9,		77,		-14
-9,		92,		3
-12,		97,		-15
-6,		61,		-2
-7,		76,		-27
6,		69,		-9
0,		66,		-13
0,		90,		-4
5,		81,		-21
8,		65,		3
-31,		66,		-10
0,		67,		20
10,		62,		-7
21,		78,		-28
-7,		70,		10
-5,		79,		-6
-7,		81,		19
-2,		62,		-8
3,		86,		9
7,		76,		2
12,		72,		-28
9,		79,		-6
-2,		80,		11
10,		65,		-17
-8,		72,		-5
1,		79,		-20
6,		71,		-5
2,		71,		-6
-7,		55,		-11
-19,		87,		2
18,		100,		-15
-4,		93,		11
8,		84,		-18
-2,		63,		1
10,		65,		4
-5,		86,		-3
10,		75,		-12
-6,		71,		-2
11,		63,		-16
-3,		67,		13
12,		84,		-11
9,		95,		3
-3,		86,		2
-24,		63,		-18
-2,		82,		-5
-13,		64,		2
15,		104,		-22
-2,		67,		4
16,		78,		-14
3,		65,		-9
7,		72,		9
-4,		82,		8
0,		81,		-22
-2,		69,		5
0,		73,		-6
11,		61,		-4
-2,		86,		5
1,		79,		-13
-17,		80,		5
11,		70,		-19
4,		66,		-6
3,		91,		-14
-6,		74,		-19
3,		86,		-5
4,		58,		-3
7,		76,		-4
3,		80,		-14
7,		67,		12
-7,		94,		-7
5,		80,		-21
-5,		77,		-7
12,		67,		6
-1,		84,		-16
-2,		61,		-2
4,		73,		-13
-3,		75,		-13
2,		96,		-5
-6,		83,		1
3,		80,		-5
3,		91,		-1
1,		73,		-7
7,		55,		-18
1,		93,		4
0,		71,		-3
3,		95,		11
4,		68,		6
-14,		82,		0
10,		78,		-19
17,		74,		1
-2,		87,		-20
2,		92,		-10
-6,		78,		-8
12,		71,		-5
0,		77,		-7
11,		75,		23
-5,		76,		5
11,		70,		22
-11,		77,		-11
5,		90,		0
-5,		78,		-4
7,		73,		8
3,		81,		10
0,		74,		-5
11,		90,		8
-17,		86,		-6
8,		68,		-2
1,		79,		-14
1,		77,		-6
-8,		77,		-9
0,		71,		-8
19,		57,		16
-4,		65,		-9
18,		89,		5
16,		73,		-5
3,		72,		-10
9,		73,		-12
6,		79,		-1
11,		53,		1
-10,		77,		-7
1,		78,		12
18,		81,		-14
-13,		79,		-1
4,		84,		-13
6,		69,		7
-7,		62,		10
12,		68,		6
15,		83,		-28
-6,		72,		2
-4,		74,		2
12,		79,		-20
2,		96,		-5
12,		76,		-12
4,		73,		-21
-14,		102,		8
2,		83,		-1
8,		85,		-6
-4,		89,		-7
-7,		62,		-5
-2,		97,		2
-1,		86,		10
8,		100,		-3
2,		69,		-1
20,		88,		-7
9,		75,		-1
-8,		67,		-9
6,		74,		9
14,		79,		6
11,		86,		-9
-6,		59,		-4
16,		49,		-15
2,		69,		-20
17,		61,		6
7,		82,		-13
-19,		66,		-8
7,		83,		1
2,		76,		-3
14,		65,		9
-6,		78,		6
2,		75,		11
2,		63,		9
-3,		90,		-3
-1,		113,		-16
-4,		71,		-8
11,		78,		5
9,		91,		-16
-1,		96,		15
3,		82,		-10
-8,		89,		-14
-19,		91,		-2
-13,		65,		12
-9,		57,		16
7,		77,		0
-2,		61,		-27
-6,		75,		-7
2,		74,		-14
5,		99,		0
3,		90,		13
-8,		85,		18
-10,		84,		-3
9,		64,		-9
-22,		83,		-26
0,		77,		15
8,		82,		-24
-4,		88,		-6
5,		108,		-8
0,		78,		2
10,		54,		-6
-13,		85,		-4
1,		63,		-13
-20,		72,		-8
9,		60,		-2
-10,		91,		2
-9,		78,		-18
4,		59,		-1
7,		79,		-16
-27,		69,		-25
0,		81,		-27
7,		64,		-6
-13,		90,		2
9,		62,		-7
-5,		63,		-5
-8,		81,		-27
6,		73,		-1
4,		89,		-18
-12,		50,		-11
14,		69,		6
2,		82,		-5
8,		73,		-8
2,		60,		-3
6,		65,		3
-29,		82,		-10
-7,		104,		4
3,		78,		-1
-13,		79,		-28
9,		89,		-3
5,		77,		-23
-2,		75,		1
-6,		83,		4
-6,		88,		-5
5,		77,		-1
