-240,	632,	19588,	-3,	101,	-32
-404,	628,	19704,	-20,	67,	-14
-408,	720,	19656,	-11,	78,	-40
-360,	660,	19696,	-20,	67,	-18
-288,	692,	19744,	-12,	58,	-10
-312,	768,	19568,	-13,	91,	-30
-340,	728,	19520,	-14,	82,	-8
-372,	564,	19684,	16,	82,	-25
-292,	644,	19508,	-14,	81,	-5
-344,	680,	19684,	-11,	90,	-18
-324,	716,	19548,	-19,	67,	-21
-344,	800,	19648,	6,	67,	-26
-452,	660,	19628,	-10,	72,	-21
-324,	740,	19716,	-7,	69,	-30
-404,	604,	19636,	-8,	87,	-22
-468,	688,	19472,	10,	85,	-25
-388,	700,	19708,	1,	80,	3
-292,	752,	19688,	-6,	79,	-18
-360,	612,	19644,	-31,	83,	-4
-312,	704,	19700,	-4,	63,	-20
-284,	804,	19712,	0,	65,	-26
-380,	684,	19608,	-14,	80,	-25
-328,	660,	19692,	-8,	86,	-10
-304,	648,	19508,	0,	72,	-27
-372,	684,	19448,	-20,	60,	-18
-340,	652,	19708,	-18,	69,	2
-276,	704,	19536,	-11,	78,	-19
-248,	784,	19660,	-2,	64,	-23
-320,	772,	19628,	7,	67,	-16
-408,	620,	19580,	-2,	78,	-30
-376,	700,	19708,	-16,	75,	-2
-176,	700,	19664,	-18,	63,	-33
-400,	616,	19656,	7,	75,	-6
-400,	768,	19620,	-8,	84,	-16
-344,	612,	19652,	-25,	76,	-2
-396,	704,	19616,	-9,	77,	-20
-392,	800,	19644,	-9,	55,	-12
-344,	656,	19680,	-13,	76,	-26
-284,	736,	19664,	-7,	76,	-25
-368,	688,	19672,	10,	76,	-23
-408,	716,	19556,	6,	80,	-21
-360,	744,	19584,	3,	78,	-20
-316,	744,	19660,	-13,	73,	-32
-292,	708,	19536,	-19,	71,	-33
-388,	760,	19760,	-13,	76,	-20
-312,	652,	19656,	5,	84,	-3
-444,	760,	19704,	-2,	69,	4
-260,	768,	19712,	0,	88,	-21
-388,	768,	19672,	13,	73,	-15
-284,	672,	19488,	-1,	92,	-24
-316,	732,	19724,	10,	70,	-22
-320,	724,	19516,	4,	74,	-10
-300,	612,	19728,	7,	86,	-16
-304,	644,	19584,	-1,	71,	-4
-356,	756,	19720,	-21,	93,	-34
-316,	764,	19632,	-3,	67,	0
-340,	828,	19612,	-8,	76,	-28
-372,	720,	19844,	-12,	73,	-11
-320,	752,	19704,	-10,	89,	-21
-332,	716,	19672,	-5,	65,	-25
-260,	680,	19792,	-6,	64,	-25
-264,	740,	19724,	-10,	79,	-23
-416,	684,	19616,	-6,	68,	-16
-312,	704,	19756,	-7,	75,	-16
-280,	728,	19636,	-11,	70,	-28
-352,	696,	19708,	-6,	73,	-26
-304,	652,	19592,	-16,	43,	-7
-484,	752,	19644,	-32,	83,	-11
-292,	732,	19628,	-12,	68,	3
-376,	796,	19604,	-8,	69,	-23
-360,	716,	19624,	0,	59,	-31
-236,	624,	19616,	-27,	48,	-14
-376,	764,	19768,	-1,	81,	3
-412,	736,	19724,	-24,	69,	-33
-356,	712,	19652,	-28,	84,	-17
-308,	752,	19672,	-21,	69,	-39
-224,	732,	19700,	-22,	76,	-41
-272,	752,	19696,	-32,	90,	-24
-284,	716,	19664,	-13,	80,	-20
-444,	612,	19688,	-4,	74,	-9
-388,	720,	19656,	-8,	84,	-6
-424,	652,	19604,	3,	67,	-3
-408,	692,	19728,	-3,	76,	-17
-360,	740,	19664,	-4,	85,	-37
-308,	760,	19668,	-16,	69,	-27
-344,	660,	19520,	-18,	77,	-21
-260,	664,	19564,	-7,	84,	-19
-288,	744,	19688,	-4,	81,	-20
-276,	740,	19688,	-15,	81,	-30
-392,	700,	19624,	-25,	86,	-15
-332,	796,	19676,	-20,	74,	-5
-372,	716,	19656,	-14,	66,	-40
-456,	784,	19680,	-9,	85,	-1
-264,	652,	19656,	-2,	73,	-9
-360,	852,	19652,	-7,	76,	-22
-396,	716,	19628,	-7,	93,	-18
-344,	752,	19672,	-4,	52,	-20
-336,	712,	19664,	-22,	77,	-12
-260,	688,	19732,	-1,	88,	-16
-328,	708,	19616,	-10,	81,	-20
-288,	692,	19604,	-9,	86,	-26
-296,	836,	19560,	-18,	66,	-38
-328,	712,	19616,	1,	78,	-15
-380,	732,	19632,	-15,	59,	-23
-360,	720,	19536,	-13,	76,	-8
-320,	720,	19592,	-18,	99,	-15
-272,	764,	19652,	1,	63,	-29
-332,	768,	19752,	-17,	84,	-16
-340,	720,	19568,	-13,	79,	-5
-336,	740,	19760,	1,	70,	-2
-328,	796,	19740,	-6,	65,	-23
-284,	664,	19572,	-8,	85,	-27
-324,	736,	19684,	-10,	65,	-14
-288,	620,	19576,	-11,	78,	-30
-376,	716,	19544,	-10,	69,	-21
-292,	672,	19704,	-14,	72,	-25
-332,	680,	19732,	1,	67,	-4
-320,	664,	19672,	1,	68,	-21
-376,	700,	19388,	-9,	83,	-33
-400,	704,	19684,	4,	77,	-16
-284,	624,	19636,	0,	79,	-32
-380,	828,	19696,	-9,	80,	-36
-352,	696,	19544,	-13,	74,	-48
-332,	660,	19720,	-11,	63,	-30
-308,	716,	19560,	-26,	93,	-13
-404,	736,	19624,	-1,	80,	-15
-180,	724,	19732,	-9,	65,	-27
-240,	616,	19860,	-74,	78,	-51
-300,	712,	19528,	-12,	73,	-7
-308,	808,	19728,	-15,	68,	-24
-316,	620,	19632,	-11,	80,	-28
-988,	748,	19720,	52,	47,	-19
-608,	824,	19636,	-20,	83,	-3
-264,	708,	19672,	-10,	71,	19
-336,	704,	19508,	-3,	76,	7
-420,	824,	19604,	3,	71,	-12
-320,	732,	19724,	-4,	69,	-32
-152,	680,	19712,	-5,	84,	-32
-356,	640,	19716,	-22,	84,	-7
-408,	732,	19792,	7,	70,	-22
-348,	716,	19664,	-20,	72,	-4
-292,	628,	19632,	0,	84,	-16
-524,	728,	19564,	-4,	59,	-6
-372,	792,	19608,	-9,	63,	-9
-380,	644,	19656,	-1,	92,	-29
-272,	596,	19692,	-11,	74,	-36
-264,	720,	19696,	-23,	81,	-23
-332,	756,	19564,	3,	77,	-35
-352,	668,	19656,	-18,	80,	-25
-376,	612,	19524,	-3,	82,	-7
-444,	712,	19508,	-7,	82,	-21
-312,	704,	19552,	-8,	79,	-11
-300,	616,	19560,	2,	70,	-23
-232,	768,	19628,	-15,	74,	-6
-320,	632,	19564,	16,	63,	3
-332,	656,	19672,	8,	75,	-12
-264,	684,	19524,	-5,	67,	-27
-380,	672,	19544,	-19,	78,	-6
-332,	688,	19544,	-8,	72,	-15
-380,	720,	19628,	-15,	57,	-43
-444,	600,	19688,	-12,	59,	-25
-348,	624,	19620,	-13,	49,	-3
-272,	688,	19768,	-9,	77,	-27
-384,	688,	19624,	-22,	72,	-23
-248,	636,	19740,	9,	72,	-2
-368,	684,	19552,	-8,	65,	-13
-344,	612,	19616,	-1,	84,	-16
-364,	632,	19768,	-2,	53,	-45
-260,	556,	19744,	-4,	71,	-13
-356,	684,	19496,	3,	65,	-33
-472,	732,	19720,	10,	73,	-10
-292,	764,	19676,	-7,	65,	-18
-364,	704,	19748,	14,	74,	-5
-372,	620,	19704,	8,	74,	-1
-396,	624,	19700,	-5,	74,	-23
-360,	664,	19668,	0,	85,	-35
-236,	772,	19700,	-12,	91,	-14
-292,	696,	19500,	-13,	61,	-26
-236,	688,	19644,	-9,	61,	-8
-380,	716,	19688,	-26,	72,	-19
-300,	768,	19660,	-15,	73,	-58
-336,	612,	19708,	-36,	64,	-10
-236,	600,	19616,	4,	63,	-13
-420,	716,	19684,	6,	64,	-18
-272,	684,	19544,	-9,	72,	-27
-252,	744,	19664,	-6,	80,	-15
-288,	688,	19604,	-20,	65,	-31
-280,	748,	19828,	6,	85,	-4
-432,	644,	19740,	-14,	75,	-13
-332,	724,	19584,	-24,	86,	-15
-336,	704,	19628,	-13,	54,	2
-572,	672,	19700,	-13,	74,	-27
-368,	704,	19640,	11,	83,	-15
-480,	696,	19596,	1,	92,	-34
-284,	748,	19672,	-1,	72,	-39
-232,	652,	19704,	2,	79,	-23
-456,	680,	19800,	-17,	60,	-32
-420,	660,	19788,	-18,	69,	-26
-332,	696,	19512,	-6,	71,	-29
-400,	772,	19508,	-27,	75,	-11
-388,	820,	19584,	-11,	95,	-37
-416,	728,	19504,	-5,	93,	-46
-304,	736,	19628,	-8,	81,	-23
-400,	676,	19700,	1,	74,	-13
-252,	624,	19760,	2,	69,	-20
-216,	772,	19564,	-14,	65,	-32
-408,	644,	19676,	0,	73,	-24
-404,	740,	19760,	6,	68,	-44
-288,	724,	19772,	-8,	68,	-37
-428,	696,	19556,	-14,	55,	-8
-340,	756,	19636,	-2,	81,	-17
-424,	680,	19712,	-7,	65,	-21
-384,	692,	19664,	-3,	86,	-14
-356,	664,	19692,	-17,	68,	-3
-376,	668,	19580,	-14,	81,	-16
-284,	776,	19640,	-22,	83,	-27
-328,	712,	19568,	-11,	76,	-38
-340,	676,	19612,	-21,	82,	-9
-352,	624,	19632,	-11,	90,	-4
-332,	688,	19740,	-15,	79,	-3
-228,	816,	19648,	-29,	62,	-34
-316,	692,	19552,	0,	89,	-9
-284,	836,	19688,	-11,	81,	-13
-360,	660,	19584,	-6,	77,	-20
-392,	644,	19692,	-11,	61,	-25
-348,	644,	19588,	-3,	83,	-23
-268,	712,	19708,	-18,	71,	-25
-384,	716,	19812,	-4,	94,	-28
-296,	740,	19740,	5,	99,	-17
-360,	784,	19732,	-2,	70,	-34
-344,	688,	19592,	-12,	70,	-30
-344,	804,	19664,	-7,	79,	-21
-248,	668,	19624,	3,	69,	-20
-328,	636,	19656,	-4,	60,	-28
-344,	684,	19548,	14,	81,	-39
-388,	796,	19668,	-16,	87,	-12
-200,	600,	19576,	-9,	70,	-16
-340,	732,	19612,	-4,	61,	6
-360,	740,	19740,	-4,	76,	-18
-348,	732,	19676,	-4,	49,	-22
-428,	688,	19672,	-25,	74,	-21
-368,	716,	19468,	2,	60,	-15
-392,	776,	19608,	-22,	71,	-9
-324,	668,	19576,	-2,	53,	-23
-312,	708,	19740,	-14,	76,	-7
-364,	712,	19604,	3,	74,	-14
-388,	668,	19732,	-12,	66,	-24
-356,	728,	19644,	-7,	60,	-25
-320,	688,	19476,	-2,	72,	-11
-368,	644,	19716,	12,	88,	-42
-300,	672,	19652,	-22,	87,	-22
-176,	728,	19492,	12,	75,	-8
-472,	776,	19672,	-7,	68,	-13
-180,	664,	19672,	-2,	71,	-64
-292,	732,	19628,	-8,	89,	-28
-452,	716,	19668,	-14,	64,	-13
-272,	712,	19556,	-2,	75,	-37
-232,	656,	19680,	-2,	76,	-19
-484,	748,	19636,	-7,	76,	-35
-316,	756,	19772,	-24,	72,	-15
-344,	848,	19644,	-22,	78,	-23
-156,	700,	19628,	1,	60,	-8
-220,	668,	19568,	-21,	66,	-17
-252,	728,	19564,	-4,	73,	-27
-408,	648,	19652,	-1,	65,	-22
-360,	772,	19620,	-14,	75,	-20
-388,	624,	19648,	-22,	94,	-25
-288,	704,	19568,	12,	77,	-36
-300,	692,	19616,	9,	77,	-25
-384,	744,	19716,	22,	70,	-24
-448,	772,	19712,	-16,	80,	-16
-392,	612,	19708,	5,	89,	-6
-388,	680,	19532,	-1,	73,	-27
-348,	644,	19744,	-23,	69,	-12
-372,	680,	19572,	-8,	60,	-13
-304,	656,	19744,	0,	74,	-19
-276,	680,	19676,	13,	69,	-39
-232,	720,	19812,	-4,	86,	-37
-332,	736,	19576,	5,	70,	-17
-264,	668,	19640,	-9,	84,	-15
-264,	664,	19716,	-8,	69,	-19
-308,	720,	19744,	-9,	64,	-18
-224,	744,	19584,	-15,	79,	-22
-364,	656,	19704,	-12,	67,	-4
-328,	748,	19668,	-7,	69,	-11
-148,	724,	19628,	-6,	66,	-18
-284,	624,	19720,	3,	60,	-3
-276,	724,	19700,	-11,	87,	-36
-268,	720,	19580,	-2,	62,	-17
-412,	688,	19540,	-13,	76,	-32
-292,	668,	19668,	8,	76,	-19
-244,	744,	19576,	-4,	72,	-7
-360,	764,	19712,	5,	70,	-11
-252,	756,	19544,	-8,	84,	-27
-312,	740,	19668,	-26,	68,	-7
-360,	668,	19552,	-12,	80,	-34
-240,	700,	19592,	-7,	64,	-40
-412,	700,	19772,	-3,	62,	-28
-424,	716,	19696,	-9,	68,	-13
-384,	756,	19756,	-5,	83,	-33
-356,	780,	19492,	-19,	87,	0
-412,	744,	19628,	-11,	66,	-17
-300,	660,	19608,	-14,	71,	-39
-252,	672,	19760,	11,	66,	-34
-372,	692,	19668,	-19,	69,	-42
-296,	696,	19608,	-12,	57,	-10
-268,	696,	19600,	-6,	76,	-36
-476,	784,	19744,	-1,	78,	-25
-260,	824,	19716,	-21,	64,	-18
-400,	728,	19560,	-5,	99,	-3
-300,	680,	19600,	2,	73,	-31
-452,	640,	19556,	10,	63,	-16
-376,	576,	19548,	-4,	57,	-8
-328,	812,	19700,	-1,	77,	-34
-368,	836,	19604,	-1,	67,	-25
-340,	660,	19724,	-5,	74,	-28
-352,	684,	19672,	-3,	81,	-41
-324,	684,	19608,	-7,	86,	-4
-216,	672,	19732,	-8,	87,	-19
-204,	760,	19696,	-7,	58,	-12
-424,	640,	19708,	-1,	82,	-19
-244,	692,	19620,	-14,	64,	-12
-292,	740,	19564,	11,	83,	-15
-296,	724,	19656,	-25,	78,	-21
-336,	680,	19640,	-3,	86,	-19
-384,	700,	19640,	1,	81,	-17
-300,	720,	19772,	-4,	71,	-24
-408,	780,	19684,	-3,	93,	-29
-460,	716,	19720,	4,	75,	-18
-324,	640,	19508,	-18,	79,	-13
-400,	708,	19568,	-40,	67,	0
-400,	820,	19736,	8,	58,	-38
-360,	808,	19696,	-7,	72,	-43
-348,	836,	19816,	-15,	79,	18
-284,	768,	19576,	3,	85,	-46
-380,	760,	19664,	-9,	71,	-17
-532,	856,	19684,	-15,	80,	-25
-428,	692,	19624,	-17,	66,	-3
-156,	724,	19716,	-6,	86,	-13
-576,	824,	19776,	3,	70,	-48
-320,	768,	19756,	-12,	49,	-19
-320,	688,	19628,	-13,	64,	-11
-436,	728,	19712,	-7,	66,	-20
-216,	604,	19472,	-2,	58,	-19
-364,	736,	19628,	-18,	69,	-26
-164,	756,	19608,	13,	65,	-34
-400,	796,	19652,	24,	73,	-30
-380,	680,	19684,	-16,	76,	-8
-348,	640,	19568,	-13,	87,	-14
-388,	712,	19668,	-11,	80,	-11
-316,	696,	19664,	30,	75,	-31
-388,	680,	19552,	-11,	88,	-10
-172,	656,	19648,	-12,	82,	-11
-368,	716,	19584,	-9,	60,	-30
-328,	676,	19668,	-8,	82,	-19
-368,	788,	19688,	1,	56,	-28
-364,	724,	19592,	-21,	78,	-14
-356,	780,	19512,	-13,	97,	-1
-308,	708,	19648,	-1,	68,	-21
-360,	680,	19672,	-16,	71,	-22
-304,	768,	19848,	0,	52,	-11
-312,	656,	19516,	-12,	72,	-37
-244,	624,	19768,	-9,	75,	-22
-364,	768,	19680,	3,	62,	-5
-388,	684,	19588,	-25,	83,	-21
-180,	700,	19620,	5,	77,	-44
-280,	648,	19800,	-15,	81,	-22
-344,	728,	19724,	-24,	76,	-34
-516,	716,	19628,	-16,	86,	-26
-316,	872,	19720,	-8,	71,	-8
-284,	736,	19712,	-1,	79,	-17
-312,	672,	19652,	-13,	78,	-9
-296,	656,	19680,	-8,	73,	-14
-292,	672,	19640,	-12,	69,	-22
-428,	684,	19612,	0,	64,	21
-124,	520,	19644,	-23,	77,	-17
-432,	708,	19740,	1,	83,	-53
-292,	528,	19660,	-1,	59,	25
-356,	676,	19560,	-23,	66,	-39
-288,	712,	19488,	-12,	92,	-5
-316,	688,	19652,	-14,	74,	-20
-300,	632,	19680,	-14,	78,	-18
-188,	632,	19644,	-25,	82,	-7
-400,	732,	19500,	-6,	52,	-32
-316,	672,	19812,	-3,	83,	-30
-440,	644,	19764,	-14,	79,	-22
-452,	700,	19688,	-12,	81,	-19
-284,	648,	19660,	-4,	70,	6
-192,	708,	19588,	7,	72,	-10
-228,	672,	19700,	2,	99,	-23
-280,	800,	19724,	-21,	62,	-24
-300,	652,	19572,	-16,	78,	4
-4,	604,	19656,	-4,	70,	-52
-368,	792,	19716,	-3,	64,	-31
-272,	688,	19632,	13,	62,	-18
-212,	732,	19608,	-1,	65,	-17
-420,	688,	19656,	-23,	68,	-25
-368,	852,	19724,	6,	74,	-24
-260,	696,	19648,	-16,	66,	-2
-344,	724,	19652,	-9,	51,	5
-460,	764,	19724,	-13,	65,	-10
-360,	768,	19592,	-4,	76,	-25
-280,	820,	19728,	-10,	81,	-47
-424,	692,	19684,	-15,	51,	-37
-364,	740,	19688,	-12,	60,	-27
-236,	704,	19704,	-6,	80,	-18
-348,	740,	19724,	-2,	81,	-23
-368,	644,	19544,	9,	75,	-19
-280,	656,	19812,	-21,	92,	-17
-364,	768,	19628,	-12,	85,	-25
-300,	656,	19520,	-7,	76,	-21
-588,	888,	19676,	-2,	76,	4
-208,	592,	19744,	6,	79,	-15
-240,	648,	19620,	-11,	74,	-36
-584,	852,	19576,	-9,	61,	-15
-268,	692,	19796,	-7,	65,	-15
-500,	760,	19444,	-4,	66,	-4
-116,	668,	19604,	-8,	80,	-29
-352,	680,	19540,	1,	75,	-32
-456,	740,	19648,	-10,	65,	-18
-244,	716,	19628,	-11,	79,	-8
-280,	612,	19568,	-7,	57,	-59
-472,	804,	19552,	-29,	61,	10
-168,	628,	19540,	-6,	51,	-39
-328,	716,	19656,	-20,	88,	-28
-328,	680,	19652,	12,	67,	-15
-368,	732,	19668,	0,	73,	-16
-244,	620,	19752,	-24,	66,	10
-472,	852,	19764,	-14,	68,	-21
-272,	788,	19712,	0,	91,	-44
-340,	704,	19676,	-11,	69,	-27
-408,	736,	19588,	-7,	64,	2
-264,	712,	19728,	-6,	66,	-14
-388,	792,	19744,	-16,	74,	-28
-244,	752,	19552,	4,	82,	-7
-232,	604,	19556,	-12,	87,	-17
-332,	744,	19664,	-1,	70,	4
-452,	824,	19676,	-14,	67,	-12
-224,	712,	19504,	12,	80,	-40
-480,	832,	19560,	16,	69,	-17
-408,	780,	19568,	-9,	64,	-8
-308,	764,	19776,	5,	78,	-8
-420,	680,	19540,	-11,	84,	-24
-252,	724,	19700,	17,	73,	-9
-224,	676,	19788,	-19,	85,	-30
-296,	640,	19564,	-14,	87,	-31
-228,	636,	19612,	-6,	78,	-12
-232,	720,	19604,	-17,	66,	-21
-488,	804,	19696,	-16,	70,	-33
-296,	640,	19676,	-5,	88,	1
-332,	652,	19560,	-7,	68,	-28
-284,	708,	19792,	-8,	76,	12
-312,	708,	19600,	-2,	70,	-21
-312,	632,	19616,	1,	76,	-33
-344,	732,	19628,	-19,	83,	-40
-240,	628,	19576,	-22,	86,	1
-544,	732,	19612,	12,	80,	-35
-356,	680,	19440,	0,	69,	-30
-592,	836,	19624,	-20,	77,	-34
-400,	748,	19676,	-12,	79,	-31
-412,	688,	19664,	9,	75,	-31
-380,	804,	19600,	13,	61,	11
-252,	720,	19632,	1,	62,	-9
-344,	640,	19668,	-4,	95,	-24
-600,	848,	19556,	7,	83,	-40
-300,	808,	19600,	-28,	96,	-42
-248,	608,	19608,	1,	67,	-29
-396,	724,	19632,	-5,	85,	-21
-316,	712,	19588,	0,	60,	-28
-292,	816,	19720,	1,	66,	-34
-364,	768,	19632,	-2,	68,	-27
-152,	608,	19636,	19,	66,	-10
-424,	792,	19704,	-9,	95,	-27
-320,	724,	19608,	-8,	81,	-15
-352,	784,	19540,	-1,	88,	-13
-244,	732,	19412,	5,	72,	-50
-188,	728,	19720,	-20,	82,	-19
-336,	660,	19456,	-2,	58,	-31
-520,	744,	19664,	-19,	68,	-64
-352,	728,	19672,	-12,	95,	-31
-272,	668,	19740,	-22,	79,	-42
-488,	732,	19628,	-21,	86,	-35
-436,	792,	19676,	-15,	83,	-15
-516,	804,	19560,	-10,	65,	-43
-228,	608,	19620,	8,	61,	-10
-384,	716,	19588,	-7,	94,	-28
-392,	740,	19624,	-9,	91,	-34
-352,	700,	19604,	-12,	67,	-25
-360,	736,	19672,	-18,	66,	-44
-384,	704,	19704,	-9,	62,	-17
-340,	644,	19672,	-1,	82,	-32
-464,	660,	19740,	-13,	63,	-32
-352,	696,	19636,	-2,	73,	-9
-372,	728,	19716,	-13,	66,	-41
-184,	668,	19524,	16,	102,	-27
-288,	640,	19588,	-18,	73,	-29
-320,	704,	19660,	-9,	83,	-22
-320,	736,	19716,	-13,	71,	-28
-296,	692,	19700,	-7,	87,	-32
-480,	824,	19680,	11,	86,	-17
-432,	700,	19660,	10,	61,	-45
-440,	800,	19676,	-4,	61,	-6
-376,	748,	19768,	-14,	87,	-27
-336,	692,	19588,	-4,	84,	-36
-396,	708,	19812,	-22,	72,	-23
-428,	900,	19664,	-8,	94,	-24
-284,	744,	19736,	-11,	72,	-10
-348,	648,	19480,	-22,	60,	-7
-244,	636,	19596,	8,	67,	-30
-92,	592,	19608,	1,	74,	7
-304,	708,	19704,	-3,	92,	-25
-160,	636,	19812,	-17,	74,	-35
-332,	644,	19680,	-17,	71,	-30
-348,	712,	19728,	2,	62,	-16
-348,	640,	19596,	-3,	73,	-25
-256,	640,	19480,	-32,	60,	-35
-368,	764,	19708,	-7,	94,	-38
-464,	772,	19552,	16,	98,	-22
-300,	640,	19628,	-4,	82,	-24
-372,	676,	19644,	5,	88,	-18
-328,	672,	19712,	2,	60,	-12
-456,	728,	19788,	-3,	74,	-3
-304,	732,	19772,	-9,	75,	-29
-276,	652,	19628,	0,	98,	-4
-280,	720,	19692,	-16,	77,	-14
-372,	832,	19664,	-3,	78,	-22
-216,	676,	19708,	-1,	81,	-11
-396,	720,	19612,	-12,	73,	-23
-444,	776,	19812,	-25,	77,	-17
-412,	736,	19804,	-13,	75,	-24
-352,	656,	19592,	10,	97,	-18
-268,	712,	19652,	-8,	83,	-21
-344,	680,	19652,	-29,	82,	-14
-308,	708,	19468,	-7,	65,	-31
-296,	740,	19488,	-16,	73,	-25
-448,	728,	19724,	-16,	67,	-48
-504,	776,	19544,	3,	78,	15
-280,	776,	19572,	-17,	91,	-25
-364,	704,	19812,	-2,	67,	-23
-344,	712,	19572,	-11,	65,	-22
-196,	708,	19672,	-13,	90,	3
-320,	708,	19692,	1,	81,	-13
-280,	684,	19652,	-26,	63,	-15
-368,	688,	19600,	-20,	73,	-39
-240,	636,	19608,	-4,	74,	-15
-340,	736,	19588,	-18,	91,	-24
-216,	724,	19800,	-2,	68,	11
-300,	620,	19588,	4,	83,	-6
-336,	652,	19540,	2,	41,	4
-312,	768,	19576,	-26,	83,	-30
-560,	632,	19568,	-2,	66,	-47
-380,	796,	19684,	-24,	70,	-18
-384,	600,	19796,	-17,	60,	-7
-436,	676,	19588,	-15,	61,	-22
-252,	676,	19652,	-11,	94,	7
-400,	744,	19560,	-2,	82,	-17
-396,	660,	19548,	-7,	74,	-30
-280,	748,	19616,	7,	70,	-41
-308,	708,	19588,	-15,	68,	-42
-268,	752,	19548,	-20,	68,	8
-496,	620,	19596,	6,	77,	-21
-376,	792,	19704,	-6,	79,	-25
-156,	708,	19664,	-6,	64,	-41
-288,	748,	19688,	-12,	78,	-31
-376,	744,	19556,	0,	60,	4
-456,	824,	19696,	-6,	95,	-24
-304,	676,	19744,	-15,	80,	-19
-268,	672,	19584,	-6,	76,	0
-264,	660,	19596,	-3,	76,	-2
-328,	700,	19592,	-1,	51,	-29
-396,	660,	19656,	-10,	89,	-28
-332,	688,	19652,	-24,	76,	-19
-416,	672,	19648,	-12,	85,	-16
-384,	640,	19736,	-21,	80,	-8
-412,	696,	19652,	-23,	67,	0
-296,	724,	19688,	-11,	74,	-27
-432,	796,	19528,	-8,	87,	-8
-280,	684,	19612,	-20,	75,	-14
-296,	760,	19704,	0,	72,	-7
-320,	664,	19780,	-2,	68,	-47
-340,	748,	19604,	3,	87,	-31
-240,	688,	19748,	-18,	83,	19
-368,	664,	19624,	-11,	80,	-34
-400,	704,	19720,	-14,	74,	-28
-200,	644,	19612,	-13,	81,	-6
-264,	688,	19660,	-7,	61,	-14
-256,	652,	19644,	-11,	58,	-20
-368,	736,	19644,	-5,	93,	-32
-276,	724,	19684,	-25,	63,	-14
-528,	772,	19576,	-18,	69,	-10
-288,	628,	19628,	-6,	72,	-39
-332,	688,	19556,	-8,	63,	-7
-168,	640,	19584,	-22,	82,	-16
-280,	840,	19568,	-27,	89,	-45
-388,	872,	19704,	-7,	63,	-20
-264,	712,	19652,	-15,	70,	-38
-396,	664,	19576,	-7,	81,	-25
-568,	776,	19644,	5,	65,	-5
-216,	604,	19512,	-10,	108,	-49
-372,	740,	19696,	-16,	75,	-24
-288,	756,	19740,	3,	76,	15
-368,	708,	19516,	-4,	64,	-11
-280,	720,	19692,	8,	82,	-43
-348,	748,	19760,	-15,	76,	-36
-292,	692,	19632,	-13,	57,	-32
-448,	872,	19684,	-12,	67,	-7
-320,	728,	19660,	10,	85,	-6
-300,	724,	19536,	0,	64,	-36
-280,	596,	19640,	10,	84,	-18
-332,	680,	19608,	0,	82,	-6
-364,	672,	19584,	-6,	66,	-17
-268,	712,	19640,	3,	90,	-27
-220,	680,	19644,	-27,	71,	-22
-356,	752,	19604,	-15,	70,	-9
-444,	800,	19640,	-3,	57,	-32
-332,	672,	19756,	7,	70,	-28
-360,	624,	19656,	9,	70,	-37
-244,	700,	19784,	-12,	69,	-5
-376,	724,	19632,	-4,	65,	-40
-232,	600,	19788,	-17,	85,	7
-332,	576,	19492,	-36,	67,	-19
-276,	724,	19596,	-6,	82,	-29
-320,	640,	19648,	-2,	91,	-39
-256,	628,	19616,	-21,	82,	-18
-312,	680,	19556,	2,	80,	0
-292,	736,	19632,	-18,	71,	-37
-340,	748,	19588,	-11,	65,	-26
-332,	704,	19588,	6,	75,	-15
-384,	716,	19680,	-8,	69,	-11
-344,	672,	19684,	-9,	58,	-21
-248,	684,	19564,	3,	80,	-25
-332,	648,	19648,	-28,	74,	-43
-444,	772,	19592,	-11,	73,	-44
-328,	784,	19656,	14,	84,	-42
-532,	836,	19672,	18,	99,	-9
-268,	676,	19676,	-6,	78,	-18
-368,	752,	19748,	3,	85,	-4
-428,	688,	19556,	-13,	74,	-9
-328,	708,	19640,	-20,	69,	-14
-344,	744,	19604,	-2,	68,	-10
-304,	656,	19760,	-15,	77,	-34
-428,	660,	19688,	2,	75,	-15
-292,	752,	19616,	-9,	61,	-23
-184,	632,	19624,	-3,	89,	-20
-332,	644,	19652,	-1,	105,	-39
-428,	732,	19608,	-31,	83,	-27
-416,	640,	19652,	-10,	69,	-7
-300,	684,	19640,	-20,	98,	-48
-444,	664,	19680,	-4,	83,	-38
-448,	784,	19704,	-22,	61,	-24
-304,	664,	19608,	6,	83,	-20
-296,	736,	19740,	14,	80,	-31
-260,	704,	19544,	-7,	82,	7
-388,	652,	19688,	-15,	62,	-3
-444,	688,	19640,	-7,	51,	-27
-564,	768,	19644,	-16,	65,	-5
-388,	708,	19744,	23,	85,	-31
-264,	700,	19696,	-3,	72,	3
-176,	656,	19472,	1,	71,	-13
-296,	724,	19624,	-5,	91,	-19
-312,	580,	19556,	-17,	87,	-55
-472,	700,	19624,	-23,	73,	-33
-272,	680,	19604,	-19,	77,	-18
-576,	808,	19668,	-10,	75,	-25
-236,	656,	19604,	-8,	81,	-38
-300,	668,	19532,	-7,	75,	-31
-292,	748,	19732,	4,	66,	-19
-280,	708,	19732,	-10,	104,	-27
-436,	688,	19700,	-23,	82,	-29
-424,	660,	19672,	-19,	78,	-27
-408,	676,	19688,	0,	62,	-15
-244,	740,	19584,	-10,	93,	3
-248,	688,	19720,	-6,	69,	-5
-400,	660,	19584,	-9,	90,	-18
-296,	756,	19536,	-10,	66,	-20
-292,	684,	19520,	-9,	72,	-12
