99,		-148,		364,		19560,		-7,		73,		13
99,		-60,		384,		19636,		10,		102,		-24
99,		-28,		384,		19760,		11,		77,		1
99,		-180,		512,		19572,		4,		77,		6
99,		-236,		428,		19680,		5,		99,		-7
99,		-208,		428,		19676,		-2,		72,		14
99,		-96,		380,		19624,		12,		75,		2
99,		-244,		388,		19604,		13,		83,		-20
99,		-88,		360,		19624,		4,		105,		-10
99,		-136,		388,		19704,		-1,		98,		-20
99,		-88,		408,		19640,		12,		82,		-3
99,		-108,		404,		19584,		0,		76,		4
99,		-56,		392,		19696,		-12,		86,		-19
99,		-100,		388,		19588,		13,		65,		-20
99,		-212,		380,		19668,		-3,		67,		-9
99,		-112,		432,		19652,		9,		76,		-12
99,		-136,		460,		19688,		5,		79,		-20
99,		-172,		396,		19560,		15,		96,		-19
99,		-56,		432,		19584,		16,		75,		-1
99,		-140,		420,		19564,		9,		95,		10
99,		-104,		352,		19708,		7,		85,		-5
99,		-56,		380,		19696,		14,		88,		18
99,		-284,		388,		19632,		-5,		87,		-13
99,		-188,		356,		19656,		-11,		83,		1
99,		-112,		404,		19628,		5,		72,		3
99,		-188,		416,		19700,		-12,		84,		-6
99,		-52,		488,		19604,		1,		67,		-11
99,		-40,		436,		19592,		-3,		66,		-3
99,		-100,		388,		19580,		-11,		71,		-17
99,		-156,		340,		19688,		7,		67,		7
99,		-188,		464,		19584,		-4,		90,		-15
99,		-164,		356,		19596,		-3,		103,		15
99,		-164,		428,		19652,		-6,		80,		-11
99,		-140,		440,		19588,		3,		107,		-19
99,		-128,		384,		19676,		-3,		66,		-16
99,		-188,		500,		19752,		3,		75,		-14
99,		-112,		472,		19600,		27,		78,		15
99,		-112,		356,		19520,		7,		88,		-10
99,		-144,		420,		19748,		9,		76,		0
99,		-108,		444,		19708,		-13,		73,		-6
99,		-116,		548,		19476,		12,		94,		-15
99,		-168,		416,		19708,		12,		77,		-6
99,		-64,		288,		19636,		3,		67,		-1
99,		-116,		476,		19556,		19,		72,		-12
99,		-72,		448,		19552,		0,		99,		-15
99,		-176,		448,		19696,		25,		78,		-16
99,		72,		428,		19704,		-13,		83,		-21
99,		-228,		344,		19736,		2,		80,		-5
99,		-44,		424,		19608,		1,		78,		-10
99,		-180,		416,		19648,		-5,		66,		-7
99,		-156,		396,		19612,		-2,		82,		-17
99,		-160,		372,		19572,		9,		72,		3
99,		-60,		304,		19680,		9,		86,		-21
99,		-196,		404,		19676,		5,		87,		-20
99,		-124,		368,		19752,		-1,		86,		-19
99,		-72,		532,		19576,		3,		72,		-17
99,		-116,		432,		19672,		-1,		75,		7
99,		-172,		420,		19624,		-17,		95,		-7
99,		-172,		416,		19568,		9,		72,		-4
99,		-136,		368,		19720,		-1,		74,		-18
99,		-172,		324,		19528,		10,		76,		4
99,		-156,		432,		19608,		7,		78,		0
99,		-156,		388,		19796,		17,		64,		8
99,		-100,		416,		19684,		16,		68,		-14
99,		-108,		340,		19644,		10,		84,		-23
99,		-140,		444,		19600,		-7,		75,		-1
99,		-128,		416,		19620,		3,		81,		-3
99,		-108,		396,		19572,		-5,		87,		8
99,		-136,		368,		19680,		3,		99,		-15
99,		-152,		460,		19604,		3,		67,		1
99,		-188,		304,		19644,		5,		81,		-13
99,		-52,		392,		19744,		2,		86,		-3
99,		-120,		500,		19540,		5,		89,		-8
99,		-168,		380,		19608,		18,		78,		7
99,		-48,		396,		19604,		7,		72,		-4
99,		-104,		416,		19544,		5,		81,		-7
99,		-176,		376,		19580,		8,		77,		-7
99,		-148,		424,		19492,		0,		59,		-24
99,		-60,		448,		19524,		12,		78,		-7
99,		-156,		520,		19676,		18,		86,		-20
99,		-68,		372,		19636,		9,		78,		-15
99,		-48,		416,		19628,		19,		73,		12
99,		-136,		488,		19644,		14,		79,		-10
99,		-120,		380,		19592,		20,		68,		-5
99,		-132,		424,		19584,		9,		68,		0
99,		-132,		380,		19616,		4,		69,		-14
99,		-60,		404,		19816,		12,		71,		-1
99,		-116,		312,		19644,		1,		89,		-16
99,		-124,		452,		19620,		11,		64,		3
99,		-140,		396,		19568,		19,		76,		-27
99,		-84,		408,		19652,		14,		67,		1
99,		-136,		396,		19788,		-7,		92,		-12
99,		-56,		504,		19700,		-5,		70,		-17
99,		-232,		392,		19604,		14,		97,		-6
99,		-216,		372,		19528,		21,		60,		-12
99,		-116,		452,		19664,		23,		78,		5
99,		-148,		368,		19500,		1,		83,		-11
99,		-108,		472,		19516,		-2,		85,		3
99,		-136,		488,		19576,		-8,		86,		-10
99,		-32,		400,		19712,		4,		84,		3
99,		-120,		424,		19740,		3,		94,		-17
99,		-124,		368,		19524,		14,		79,		-15
99,		-24,		436,		19560,		2,		74,		-13
99,		-116,		528,		19652,		-1,		68,		-7
99,		-76,		472,		19548,		3,		78,		3
99,		-100,		408,		19620,		21,		108,		-4
99,		-60,		444,		19580,		7,		77,		1
99,		-28,		352,		19584,		-6,		93,		-7
99,		-160,		372,		19628,		17,		79,		-6
99,		-80,		476,		19604,		8,		83,		-10
99,		-92,		416,		19584,		10,		91,		-12
99,		-136,		316,		19708,		11,		73,		1
99,		-236,		348,		19832,		-9,		68,		-9
99,		-68,		480,		19692,		-7,		83,		-5
99,		-128,		352,		19656,		13,		64,		-16
99,		-136,		344,		19700,		-7,		65,		-22
99,		-152,		432,		19584,		16,		90,		-16
99,		-124,		424,		19660,		-2,		65,		-18
99,		-72,		344,		19608,		-7,		81,		-19
99,		-148,		436,		19712,		1,		79,		-19
99,		-140,		332,		19512,		2,		77,		-4
99,		4,		368,		19564,		-1,		87,		-21
99,		-68,		364,		19444,		17,		73,		5
99,		-176,		368,		19736,		14,		66,		-3
99,		-4,		256,		19684,		9,		88,		-7
99,		-140,		280,		19532,		-9,		80,		-8
99,		-52,		460,		19736,		29,		77,		-7
99,		-80,		416,		19528,		8,		85,		21
99,		-124,		396,		19676,		-2,		91,		-3
99,		-204,		348,		19568,		-12,		82,		-13
99,		-128,		408,		19608,		2,		76,		-6
99,		-40,		344,		19648,		-6,		76,		-4
99,		-40,		396,		19680,		-4,		63,		-10
99,		-112,		420,		19656,		20,		92,		-8
99,		-168,		416,		19584,		8,		83,		-12
99,		-208,		320,		19712,		35,		77,		-2
99,		-100,		396,		19528,		1,		62,		-2
99,		-52,		496,		19604,		-3,		78,		3
99,		-48,		416,		19648,		-5,		81,		-7
99,		-156,		396,		19640,		6,		95,		-15
99,		-120,		376,		19608,		-1,		79,		-1
99,		-108,		392,		19652,		-1,		69,		2
99,		-184,		380,		19540,		9,		95,		5
99,		-184,		460,		19688,		26,		87,		0
99,		-88,		452,		19676,		-5,		102,		-25
99,		-32,		432,		19640,		3,		75,		-18
99,		-68,		332,		19652,		-3,		90,		-1
99,		-128,		436,		19756,		-11,		61,		-2
99,		-80,		432,		19696,		19,		75,		-18
99,		-80,		388,		19740,		0,		85,		7
99,		-88,		444,		19596,		-5,		94,		1
99,		-72,		488,		19620,		0,		72,		-6
99,		-128,		432,		19628,		1,		84,		-24
99,		-132,		352,		19604,		2,		89,		0
99,		-92,		336,		19532,		-6,		85,		-2
99,		-172,		416,		19616,		14,		72,		5
99,		-108,		476,		19644,		-5,		70,		-8
99,		-280,		364,		19740,		10,		81,		-4
99,		-108,		320,		19624,		-10,		78,		-30
99,		-204,		396,		19664,		-2,		69,		-5
99,		-192,		428,		19732,		-5,		84,		-6
99,		-52,		448,		19608,		-2,		76,		-17
99,		-164,		400,		19596,		-8,		70,		0
99,		-76,		400,		19552,		-10,		96,		-7
99,		-180,		380,		19704,		-1,		67,		-12
99,		-68,		348,		19668,		10,		76,		-11
99,		-180,		360,		19556,		-13,		68,		-7
99,		-172,		416,		19620,		10,		68,		-11
99,		-112,		328,		19564,		-17,		74,		-12
99,		-112,		360,		19484,		0,		81,		8
99,		-188,		372,		19628,		0,		67,		-10
99,		-116,		468,		19604,		4,		81,		-1
99,		-132,		344,		19596,		3,		70,		-9
99,		-128,		364,		19760,		7,		91,		13
99,		-136,		436,		19704,		-8,		100,		6
99,		-80,		376,		19724,		10,		92,		-1
99,		-72,		408,		19772,		9,		90,		-8
99,		-112,		368,		19656,		-8,		62,		-24
99,		-180,		292,		19640,		15,		92,		-16
99,		-180,		340,		19580,		-12,		73,		-18
99,		-100,		448,		19536,		22,		66,		-9
99,		-60,		440,		19572,		-1,		76,		-13
99,		-156,		448,		19696,		21,		71,		15
99,		-192,		392,		19672,		15,		67,		-17
99,		-144,		472,		19512,		18,		83,		-21
99,		-92,		332,		19620,		11,		60,		-27
99,		-100,		416,		19548,		16,		82,		-1
99,		-88,		364,		19564,		-2,		73,		1
99,		-136,		428,		19680,		9,		78,		-11
99,		-124,		368,		19624,		-7,		70,		11
99,		-84,		440,		19604,		12,		79,		0
99,		-88,		460,		19712,		-4,		102,		-10
99,		36,		352,		19628,		12,		95,		-21
99,		-224,		380,		19712,		-2,		77,		-15
99,		-128,		360,		19584,		14,		80,		-5
99,		-60,		524,		19672,		4,		58,		25
99,		-196,		508,		19692,		21,		79,		-12
99,		-56,		412,		19680,		8,		68,		-13
99,		-88,		316,		19544,		-3,		91,		-12
99,		-204,		456,		19720,		10,		84,		0
99,		-224,		440,		19608,		-6,		78,		-7
99,		-112,		352,		19704,		3,		79,		-11
99,		-68,		404,		19564,		0,		73,		-7
99,		-128,		420,		19688,		0,		88,		-9
99,		-92,		436,		19612,		-4,		93,		-14
99,		-120,		416,		19724,		24,		77,		-7
99,		-60,		432,		19644,		13,		89,		1
99,		-32,		364,		19544,		6,		87,		-22
99,		-120,		440,		19648,		3,		61,		2
99,		-148,		352,		19672,		-5,		72,		-17
99,		-68,		328,		19720,		10,		81,		-16
99,		-208,		456,		19596,		5,		67,		-27
99,		-124,		468,		19680,		16,		89,		6
99,		-148,		408,		19544,		1,		88,		-16
99,		-152,		412,		19564,		7,		85,		-3
99,		-116,		420,		19628,		0,		78,		12
99,		-120,		368,		19656,		20,		79,		-11
99,		-160,		476,		19512,		15,		76,		-9
99,		-144,		388,		19608,		9,		85,		-7
99,		-112,		432,		19604,		-4,		84,		-5
99,		-80,		476,		19472,		12,		96,		0
99,		-124,		292,		19652,		15,		74,		-2
99,		-104,		400,		19548,		12,		69,		1
99,		-140,		392,		19644,		2,		69,		-9
99,		-148,		392,		19560,		-4,		102,		-21
99,		-112,		424,		19744,		16,		102,		2
99,		-132,		384,		19528,		2,		85,		-17
99,		-128,		392,		19764,		-4,		97,		-3
99,		-108,		352,		19700,		12,		76,		10
99,		-84,		380,		19636,		11,		90,		-4
99,		-188,		448,		19576,		3,		87,		12
99,		-120,		396,		19660,		-6,		99,		-1
99,		-140,		404,		19620,		8,		118,		-20
99,		-16,		376,		19688,		14,		87,		-14
99,		-188,		340,		19592,		5,		85,		-15
99,		-136,		380,		19596,		1,		71,		1
99,		-72,		512,		19748,		4,		78,		-10
99,		-68,		428,		19560,		2,		98,		-10
99,		-116,		472,		19720,		-7,		97,		-20
99,		-76,		396,		19636,		10,		75,		-1
99,		-128,		404,		19712,		-6,		67,		-10
99,		-52,		396,		19644,		-1,		80,		-15
99,		-112,		440,		19612,		0,		80,		-12
99,		-84,		284,		19728,		2,		65,		-3
99,		-88,		348,		19700,		10,		101,		-17
99,		-104,		420,		19608,		0,		87,		2
99,		-148,		516,		19528,		-1,		83,		-9
99,		-48,		344,		19636,		24,		79,		-17
99,		-188,		352,		19492,		7,		90,		-4
99,		-200,		408,		19756,		8,		90,		-19
99,		-204,		340,		19700,		5,		70,		-14
99,		-144,		372,		19436,		10,		87,		-15
99,		-128,		392,		19612,		-10,		73,		-12
99,		-164,		448,		19704,		-2,		73,		-20
99,		-64,		444,		19636,		5,		87,		8
99,		-152,		412,		19584,		0,		83,		3
99,		-112,		376,		19776,		3,		67,		-13
99,		-136,		340,		19800,		22,		97,		-8
99,		-128,		404,		19648,		9,		80,		-23
99,		-148,		444,		19760,		-1,		78,		-5
99,		-64,		428,		19696,		-2,		81,		9
99,		-52,		404,		19672,		0,		78,		-12
99,		-100,		472,		19600,		-4,		88,		-9
99,		-172,		424,		19596,		8,		85,		0
99,		-80,		436,		19648,		15,		83,		17
99,		-184,		352,		19668,		26,		71,		2
99,		-8,		340,		19660,		-4,		69,		-9
99,		4,		424,		19572,		9,		87,		-15
99,		-68,		356,		19628,		-2,		85,		-9
99,		-92,		392,		19780,		4,		72,		-11
99,		-236,		396,		19692,		4,		73,		-11
99,		-120,		360,		19692,		15,		69,		-5
99,		-76,		316,		19500,		-9,		65,		-8
99,		-72,		448,		19608,		1,		80,		-10
99,		-68,		548,		19800,		-4,		94,		4
99,		-168,		424,		19612,		21,		74,		2
99,		-224,		480,		19680,		15,		88,		-8
99,		-84,		360,		19608,		-10,		82,		6
99,		-68,		420,		19564,		-6,		74,		-12
99,		-116,		432,		19528,		16,		85,		-18
99,		-156,		420,		19476,		-6,		83,		-12
99,		-8,		468,		19528,		2,		69,		-6
99,		-212,		452,		19660,		16,		77,		-7
99,		-116,		392,		19652,		1,		88,		-8
99,		-84,		452,		19584,		9,		79,		-12
99,		-56,		336,		19664,		4,		89,		-6
99,		-52,		520,		19648,		-1,		77,		-10
99,		-124,		344,		19512,		0,		72,		-12
99,		-68,		412,		19484,		-12,		84,		9
99,		8,		504,		19528,		-9,		79,		10
99,		-56,		412,		19692,		0,		64,		-8
99,		-96,		468,		19556,		-6,		72,		1
99,		-92,		336,		19680,		2,		76,		3
99,		-128,		436,		19656,		-3,		70,		-8
99,		-92,		396,		19568,		13,		82,		6
99,		-120,		376,		19692,		9,		79,		10
99,		-60,		436,		19484,		10,		74,		-15
99,		-140,		456,		19648,		23,		79,		-14
99,		-116,		376,		19568,		4,		81,		-1
99,		-32,		304,		19604,		2,		84,		0
99,		-52,		416,		19684,		18,		93,		-4
99,		-140,		308,		19600,		17,		87,		1
99,		-156,		384,		19644,		6,		82,		-11
99,		-96,		472,		19600,		0,		87,		-33
99,		-152,		352,		19532,		-2,		79,		-7
99,		-116,		352,		19544,		3,		81,		-4
99,		-148,		488,		19500,		-10,		89,		-6
99,		-76,		392,		19680,		17,		74,		6
99,		-136,		360,		19592,		15,		93,		0
99,		-116,		424,		19684,		0,		82,		-6
99,		-76,		396,		19688,		0,		89,		3
99,		-192,		428,		19572,		-7,		80,		-3
99,		-132,		416,		19636,		-11,		68,		-2
99,		-12,		484,		19440,		-9,		88,		-33
99,		-204,		452,		19552,		2,		92,		-8
99,		-172,		408,		19668,		6,		79,		3
99,		-128,		424,		19740,		-3,		86,		-15
99,		-48,		340,		19636,		-8,		83,		15
99,		-136,		380,		19476,		2,		86,		-20
99,		-116,		404,		19620,		24,		92,		-23
99,		-104,		452,		19720,		-1,		82,		-7
99,		-96,		468,		19676,		18,		74,		-25
99,		-336,		420,		20072,		-22,		43,		-17
99,		-124,		336,		19612,		2,		57,		-10
99,		-284,		472,		19628,		18,		91,		-27
99,		-180,		304,		19572,		-4,		57,		-12
99,		-108,		332,		19556,		14,		90,		-6
99,		-120,		344,		19740,		8,		65,		2
99,		-192,		400,		19648,		1,		78,		-1
99,		-104,		368,		19604,		11,		100,		-22
99,		-156,		356,		19696,		14,		85,		-11
99,		-68,		396,		19636,		-5,		84,		3
99,		-132,		380,		19568,		10,		58,		-15
99,		-204,		384,		19712,		17,		85,		-8
99,		-160,		444,		19524,		12,		84,		-5
99,		-200,		436,		19708,		5,		92,		-1
99,		-84,		512,		19732,		-3,		64,		-1
99,		-140,		368,		19612,		4,		73,		-1
99,		-148,		376,		19460,		3,		96,		-5
99,		-140,		448,		19488,		-5,		80,		1
99,		-80,		432,		19644,		-4,		84,		-7
99,		-68,		380,		19556,		9,		61,		-15
99,		-172,		380,		19660,		20,		78,		-10
99,		-140,		352,		19652,		3,		88,		-9
99,		-20,		444,		19780,		1,		85,		5
99,		-168,		428,		19680,		21,		77,		-8
99,		-76,		396,		19512,		-14,		110,		-19
99,		-112,		440,		19680,		1,		68,		-1
99,		-156,		420,		19736,		-11,		68,		-9
99,		-192,		384,		19508,		-13,		75,		2
99,		-48,		444,		19748,		6,		99,		-10
99,		-84,		404,		19612,		4,		81,		-28
99,		-148,		396,		19584,		9,		82,		13
99,		-56,		336,		19696,		17,		79,		-30
99,		-164,		496,		19580,		7,		76,		-4
99,		-188,		432,		19556,		-7,		86,		-22
99,		-76,		408,		19560,		13,		81,		2
99,		-176,		392,		19644,		5,		81,		1
99,		-108,		436,		19708,		0,		86,		0
99,		-152,		448,		19544,		3,		82,		-13
99,		-72,		424,		19728,		1,		62,		4
99,		-28,		484,		19780,		-3,		83,		-22
99,		-220,		452,		19596,		-18,		75,		-1
99,		-196,		504,		19752,		7,		92,		-18
99,		-52,		492,		19652,		-14,		82,		-11
99,		-108,		384,		19600,		6,		76,		-12
99,		-40,		336,		19588,		-1,		82,		-10
99,		-44,		448,		19612,		-6,		80,		-11
99,		-132,		388,		19740,		-3,		73,		-10
99,		-136,		356,		19700,		8,		76,		2
99,		-76,		304,		19644,		-15,		66,		6
99,		-116,		464,		19524,		0,		73,		-12
99,		-68,		396,		19480,		11,		76,		-18
99,		-264,		352,		19648,		8,		73,		-15
99,		-40,		376,		19648,		0,		100,		6
99,		-148,		424,		19616,		8,		70,		8
99,		-148,		440,		19496,		31,		82,		-12
99,		-172,		444,		19556,		31,		79,		3
99,		-184,		416,		19772,		0,		75,		1
99,		-184,		416,		19672,		-5,		86,		-3
99,		-180,		332,		19528,		5,		70,		5
99,		-140,		420,		19640,		3,		87,		-10
99,		-96,		412,		19652,		-2,		99,		-2
99,		-116,		452,		19584,		13,		88,		-1
99,		-172,		336,		19628,		9,		69,		-8
99,		-44,		416,		19752,		1,		87,		-14
99,		-108,		380,		19576,		-3,		82,		-22
99,		-132,		336,		19752,		9,		95,		-6
99,		-140,		452,		19532,		15,		79,		3
99,		-136,		376,		19668,		9,		95,		3
99,		-48,		444,		19688,		4,		70,		-18
99,		-84,		396,		19668,		3,		71,		0
99,		-76,		360,		19608,		-7,		88,		7
99,		-84,		432,		19708,		-21,		65,		-19
99,		-132,		432,		19664,		-16,		85,		-4
99,		-84,		480,		19696,		-11,		67,		-4
99,		-88,		420,		19544,		2,		106,		-6
99,		-236,		496,		19612,		5,		76,		1
99,		-32,		348,		19572,		7,		73,		-18
99,		-92,		312,		19608,		-12,		86,		-11
99,		-40,		420,		19784,		-7,		76,		20
99,		-120,		572,		19728,		-5,		78,		-9
99,		-136,		448,		19740,		2,		84,		1
99,		-252,		476,		19636,		14,		69,		-5
99,		-60,		360,		19572,		-6,		83,		-19
99,		-160,		304,		19656,		-13,		71,		-28
99,		-112,		472,		19532,		0,		69,		2
99,		-20,		280,		19520,		1,		85,		-16
99,		-140,		480,		19560,		4,		92,		-26
99,		-108,		448,		19716,		-7,		76,		-11
99,		-56,		440,		19684,		10,		66,		-25
99,		-40,		496,		19588,		4,		78,		-6
99,		-216,		372,		19576,		4,		99,		7
99,		-112,		380,		19500,		1,		68,		-24
99,		-140,		328,		19660,		4,		66,		-12
99,		-148,		300,		19636,		1,		87,		-12
99,		-84,		428,		19776,		20,		73,		-16
99,		-220,		420,		19600,		0,		84,		-27
99,		-116,		380,		19604,		2,		90,		-12
99,		-176,		348,		19652,		-20,		64,		2
99,		-200,		436,		19740,		16,		72,		0
99,		-76,		424,		19548,		-1,		99,		-31
99,		-204,		340,		19660,		5,		87,		-4
99,		-136,		420,		19660,		1,		75,		-11
99,		-104,		368,		19536,		14,		80,		1
99,		-60,		356,		19588,		-2,		91,		-25
99,		-132,		296,		19592,		0,		56,		-10
99,		-72,		432,		19536,		14,		79,		-10
99,		-60,		380,		19584,		-9,		88,		4
99,		-20,		284,		19508,		19,		81,		-15
99,		-156,		376,		19660,		-10,		71,		-2
99,		-184,		424,		19576,		10,		72,		-10
99,		-112,		428,		19688,		-2,		83,		-11
99,		-172,		416,		19528,		-2,		88,		8
99,		-88,		264,		19812,		2,		74,		-9
99,		-136,		272,		19712,		3,		57,		-7
99,		-60,		352,		19616,		0,		77,		-5
99,		-52,		428,		19544,		-3,		80,		16
99,		-80,		424,		19732,		11,		53,		-9
99,		-160,		408,		19648,		-4,		69,		-5
99,		-136,		476,		19616,		-6,		84,		-7
99,		-148,		348,		19688,		25,		86,		-11
99,		-192,		416,		19528,		3,		72,		-7
99,		-64,		392,		19712,		-5,		93,		-16
99,		-164,		480,		19504,		-7,		59,		-7
99,		-68,		408,		19592,		-3,		83,		6
99,		-196,		412,		19584,		11,		66,		-2
99,		-168,		308,		19728,		12,		68,		-17
99,		-128,		476,		19692,		-6,		87,		1
99,		-184,		412,		19556,		12,		91,		-4
99,		-100,		464,		19720,		-22,		89,		-11
99,		-152,		416,		19688,		14,		69,		-18
99,		-96,		392,		19504,		9,		65,		4
99,		-108,		396,		19600,		8,		64,		4
99,		-92,		420,		19624,		-11,		74,		-10
99,		-48,		372,		19492,		16,		86,		-22
99,		-176,		444,		19560,		4,		76,		-3
99,		-112,		400,		19708,		-13,		89,		-10
99,		-64,		432,		19676,		-4,		87,		-1
99,		-272,		328,		19688,		8,		84,		-14
99,		-40,		388,		19620,		5,		76,		4
99,		-160,		420,		19676,		5,		62,		-7
99,		-184,		412,		19636,		11,		81,		-32
99,		-72,		376,		19776,		4,		71,		-5
99,		-68,		464,		19624,		-11,		65,		-9
99,		-20,		472,		19680,		8,		74,		-12
99,		-104,		352,		19684,		15,		67,		-5
99,		-184,		412,		19488,		6,		90,		22
99,		-152,		448,		19588,		9,		77,		-38
99,		-100,		460,		19604,		4,		86,		-22
99,		-60,		536,		19724,		-6,		86,		-20
99,		-132,		384,		19644,		10,		85,		-16
99,		-32,		300,		19696,		3,		77,		4
99,		-12,		440,		19572,		15,		77,		-16
99,		-104,		444,		19680,		14,		81,		3
99,		-92,		340,		19656,		24,		63,		-27
99,		-112,		448,		19480,		-2,		85,		-31
99,		-176,		392,		19584,		2,		73,		-5
99,		-176,		428,		19576,		1,		94,		-7
99,		-164,		400,		19656,		6,		76,		-18
99,		-116,		396,		19576,		9,		89,		-9
99,		-16,		352,		19664,		-3,		76,		-19
99,		-88,		380,		19500,		8,		88,		-24
99,		-100,		468,		19548,		-13,		87,		-23
99,		-112,		448,		19664,		-7,		78,		-11
99,		-148,		420,		19780,		-12,		94,		-10
99,		-148,		364,		19708,		-3,		69,		2
99,		-40,		508,		19604,		18,		84,		-10
99,		-64,		384,		19632,		2,		73,		-7
99,		-32,		432,		19572,		-6,		104,		-1
99,		-56,		500,		19520,		17,		78,		8
99,		-180,		420,		19692,		-10,		76,		-9
99,		-164,		332,		19688,		-11,		79,		18
99,		-168,		352,		19660,		-1,		71,		-9
99,		-224,		324,		19732,		20,		88,		-14
99,		-24,		352,		19696,		8,		96,		-4
99,		-216,		384,		19676,		3,		82,		-8
99,		-20,		276,		19644,		11,		68,		-2
99,		-160,		284,		19536,		8,		77,		-8
99,		-156,		412,		19668,		13,		95,		-6
99,		-192,		344,		19572,		4,		76,		-5
99,		-108,		404,		19664,		-10,		74,		4
99,		-116,		424,		19560,		4,		76,		-20
99,		-128,		376,		19596,		-3,		76,		-1
99,		-24,		384,		19600,		2,		69,		-10
99,		-56,		436,		19596,		23,		68,		-22
99,		-176,		424,		19740,		-8,		51,		0
99,		-112,		392,		19756,		-8,		94,		17
99,		-24,		304,		19708,		13,		57,		-18
99,		-148,		344,		19720,		7,		86,		-24
99,		-56,		400,		19668,		18,		109,		-7
99,		-120,		404,		19484,		1,		86,		-1
99,		-172,		436,		19716,		-6,		90,		-3
99,		-180,		408,		19592,		18,		96,		5
99,		-100,		384,		19628,		6,		85,		-5
99,		-216,		368,		19624,		12,		88,		-9
99,		-100,		436,		19632,		-14,		74,		-14
99,		-164,		396,		19640,		-2,		79,		-16
99,		-224,		400,		19608,		18,		91,		-13
99,		-208,		348,		19596,		7,		80,		4
99,		-88,		372,		19592,		10,		89,		-5
99,		-200,		348,		19596,		13,		72,		-8
99,		-40,		384,		19752,		3,		78,		-8
99,		-52,		436,		19676,		-2,		84,		-13
99,		-160,		392,		19620,		3,		78,		-2
99,		-120,		280,		19596,		7,		77,		1
99,		-136,		424,		19644,		1,		68,		-4
99,		-232,		492,		19772,		-18,		95,		-7
99,		-8,		484,		19628,		2,		101,		-5
99,		-128,		476,		19608,		-4,		84,		-3
99,		-104,		364,		19768,		4,		99,		-18
99,		-28,		372,		19652,		7,		69,		-36
99,		-108,		476,		19644,		4,		78,		17
99,		-8,		396,		19780,		-6,		91,		-14
99,		-172,		404,		19764,		9,		80,		-12
99,		-60,		444,		19656,		-9,		99,		2
99,		-196,		360,		19608,		0,		75,		-24
99,		-164,		432,		19788,		1,		79,		-11
99,		-68,		400,		19620,		9,		79,		12
99,		-140,		392,		19476,		6,		87,		-1
99,		-156,		356,		19684,		8,		80,		-9
99,		-192,		224,		19536,		-4,		66,		-7
99,		-68,		464,		19644,		-4,		92,		6
99,		-148,		424,		19596,		8,		81,		-15
99,		-128,		384,		19636,		6,		84,		5
99,		-140,		508,		19688,		17,		77,		-8
99,		-200,		392,		19564,		-13,		93,		-13
99,		-40,		340,		19660,		2,		49,		-20
99,		-220,		416,		19536,		9,		77,		1
99,		-200,		476,		19752,		16,		90,		-18
99,		-160,		288,		19736,		-9,		94,		1
99,		-92,		400,		19712,		2,		70,		-7
99,		-116,		412,		19744,		37,		73,		-9
99,		-92,		504,		19612,		4,		87,		-22
99,		-52,		384,		19728,		-2,		51,		-5
99,		-88,		448,		19564,		0,		67,		-13
99,		-168,		364,		19688,		4,		79,		-17
99,		-160,		400,		19756,		4,		70,		-20
99,		-88,		368,		19744,		-7,		65,		-17
99,		-40,		428,		19612,		6,		91,		-15
99,		-120,		440,		19564,		16,		88,		7
99,		-84,		448,		19584,		19,		69,		6
99,		4,		352,		19544,		-7,		60,		2
99,		-128,		384,		19604,		1,		78,		-4
99,		-124,		272,		19664,		-2,		81,		23
99,		-136,		344,		19584,		-4,		82,		-21
99,		-28,		416,		19608,		16,		84,		-9
99,		-64,		400,		19608,		13,		84,		-13
99,		-144,		384,		19528,		20,		79,		-24
99,		-184,		436,		19612,		6,		82,		3
99,		-216,		424,		19604,		9,		80,		-2
99,		-48,		392,		19788,		-2,		87,		-17
99,		-156,		428,		19608,		-4,		63,		8
99,		-168,		444,		19724,		10,		85,		-6
99,		-84,		312,		19540,		13,		72,		-1
99,		-48,		384,		19496,		9,		62,		-23
99,		-192,		368,		19720,		14,		65,		-7
99,		-60,		336,		19660,		10,		76,		5
99,		-164,		460,		19504,		-2,		67,		-29
99,		-124,		400,		19628,		6,		91,		-16
99,		-132,		412,		19696,		10,		89,		8
99,		-152,		476,		19588,		25,		86,		-12
99,		-128,		408,		19520,		4,		78,		-2
99,		-100,		416,		19524,		0,		83,		-22
99,		-124,		308,		19644,		3,		88,		-8
99,		-152,		312,		19732,		5,		84,		-15
99,		-80,		348,		19772,		7,		68,		-1
99,		-172,		324,		19680,		-18,		68,		-5
99,		-92,		408,		19668,		8,		94,		-9
99,		-116,		404,		19576,		9,		91,		4
99,		-84,		408,		19552,		4,		92,		-20
99,		-84,		412,		19588,		-6,		86,		-1
99,		-180,		444,		19660,		20,		64,		3
99,		-96,		456,		19644,		8,		87,		4
99,		8,		456,		19656,		-5,		77,		4
99,		-96,		404,		19708,		11,		67,		4
99,		-120,		400,		19660,		-4,		76,		0
99,		-12,		460,		19440,		1,		79,		-5
99,		-112,		420,		19504,		17,		64,		-6
99,		-136,		436,		19648,		11,		66,		1
99,		-60,		384,		19760,		-9,		84,		-7
99,		-136,		368,		19540,		-4,		72,		-8
99,		-108,		432,		19580,		6,		63,		-16
99,		-108,		412,		19508,		-6,		76,		-27
99,		-136,		404,		19552,		4,		81,		13
99,		-16,		368,		19520,		5,		122,		-33
99,		-160,		420,		19652,		10,		66,		-9
